,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
0,,Nifty 50,     16345.35,     16757.10,     16757.30,     16447.90,     16594.90,249.55
1,,NIFTY50 EQL Wgt,     18397.00,     18754.40,     18796.15,     18526.50,     18681.60,284.6
2,,NIFTY100 EQL Wgt,     19253.40,     19642.90,     19678.90,     19424.00,     19575.30,321.9
3,,NIFTY100 LowVol30,     12147.45,     12400.90,     12401.65,     12249.70,     12364.90,217.45
4,,NIFTY Alpha 50,     32280.80,     33030.80,     33083.05,     32659.80,     32955.20,674.4
5,,NIFTY MIDCAP 150,     10439.35,     10648.40,     10665.15,     10504.15,     10547.65,108.3
6,,NIFTY SMLCAP 50,      4600.55,      4719.00,      4719.40,      4648.15,      4673.60,73.05
7,,NIFTY SMLCAP 250,      8899.85,      9104.75,      9121.05,      8982.00,      9025.40,125.55
8,,NIFTY MIDSML 400,      9883.65,     10091.00,     10105.75,      9954.55,      9997.95,114.3
9,,NIFTY200 QUALTY30,     13923.75,     14164.90,     14165.95,     14006.90,     14110.70,186.95
10,,Nifty FinSrv25 50,     15609.20,     16155.05,     16212.25,     15745.75,     15885.55,276.35
11,,NIFTY AlphaLowVol,     16006.25,     16340.60,     16356.05,     16183.40,     16322.20,315.95
12,,Nifty200Momentm30,     19112.40,     19543.65,     19544.40,     19244.70,     19404.50,292.1
13,,Nifty100ESGSecLdr,      2774.05,      2840.70,      2840.75,      2789.15,      2813.95,39.9
14,,NIFTY100 ESG,      3306.10,      3385.95,      3386.00,      3328.50,      3353.05,46.95
15,,NIFTY M150 QLTY50,     15983.60,     16264.30,     16282.30,     16045.50,     16076.35,92.75
16,,NIFTY INDIA MFG,      7512.15,      7641.00,      7652.40,      7575.50,      7632.65,120.5
17,,Nifty IT,     35440.55,     35931.15,     35931.15,     35265.50,     35399.10,-41.45
18,,Nifty Next 50,     39132.90,     39959.50,     40059.75,     39591.15,     39890.80,757.9
19,,Nifty Bank,     33815.45,     35153.95,     35374.15,     34218.05,     34475.60,660.15
20,,NIFTY MIDCAP 100,     27785.50,     28350.95,     28386.85,     27906.00,     28038.70,253.2
21,,Nifty 500,     13979.60,     14313.20,     14316.80,     14079.85,     14189.00,209.4
22,,Nifty 100,     16571.55,     16979.85,     16979.85,     16689.80,     16835.50,263.95
23,,Nifty Midcap 50,      7671.70,      7833.15,      7839.10,      7682.55,      7724.45,52.75
24,,Nifty Realty,       418.85,       428.85,       436.20,       426.70,       428.20,9.35
25,,Nifty Infra,      4708.55,      4796.05,      4810.70,      4730.55,      4773.95,65.4
26,,Nifty Energy,     24459.10,     24755.20,     24913.30,     24578.80,     24816.65,357.55
27,,Nifty FMCG,     34486.95,     35050.95,     35587.10,     34966.75,     35530.30,1043.35
28,,Nifty MNC,     17403.05,     17738.50,     17819.10,     17567.85,     17746.05,343.0
29,,Nifty Pharma,     13059.25,     13170.55,     13227.10,     13041.55,     13077.05,17.8
30,,Nifty PSE,      4039.05,      4050.85,      4078.40,      4020.90,      4041.35,2.3
31,,Nifty PSU Bank,      2572.65,      2654.30,      2698.00,      2615.90,      2632.65,60.0
32,,Nifty Serv Sector,     22770.80,     23443.75,     23443.75,     22891.25,     23062.75,291.95
33,,India VIX,27.4675,27.4675,27.4675,22.9625,25.5825,-1.885
34,,Nifty Auto,      9832.35,     10157.05,     10236.30,      9958.60,     10019.35,187.0
35,,Nifty Metal,      6024.60,      6017.70,      6172.70,      5957.10,      6161.95,137.35
36,,Nifty Media,      2125.35,      2178.70,      2180.60,      2114.60,      2132.25,6.9
37,,NIFTY SMLCAP 100,      9927.65,     10168.15,     10175.45,     10010.10,     10066.50,138.85
38,,Nifty 200,      8636.05,      8844.00,      8844.70,      8694.60,      8765.95,129.9
39,,Nifty Div Opps 50,      3575.40,      3624.50,      3625.20,      3588.35,      3621.25,45.85
40,,Nifty Commodities,      5632.40,      5697.45,      5740.65,      5666.20,      5733.55,101.15
41,,Nifty Consumption,      6459.80,      6608.00,      6629.60,      6536.05,      6593.10,133.3
42,,Nifty Fin Service,     15845.50,     16467.00,     16511.60,     15990.95,     16134.95,289.45
43,,Nifty50 Div Point,       189.17,       189.17,       189.17,       189.17,       189.17,0.0
44,,Nifty100 Liq 15,      4255.65,      4360.05,      4379.00,      4291.50,      4334.20,78.55
45,,Nifty CPSE,      2524.25,      2512.45,      2530.70,      2485.05,      2503.15,-21.1
46,,Nifty GrowSect 15,      7121.40,      7237.20,      7278.95,      7200.50,      7252.75,131.35
47,,Nifty50 PR 2x Lev,      7702.10,      8089.40,      8089.40,      7798.20,      7936.50,234.4
48,,Nifty50 PR 1x Inv,       270.50,       263.70,       268.85,       263.70,       266.40,-4.1
49,,Nifty50 TR 2x Lev,     10519.00,     11047.95,     11047.95,     10650.25,     10839.15,320.15
50,,Nifty50 TR 1x Inv,       231.60,       225.80,       230.15,       225.80,       228.10,-3.5
51,,Nifty50 Value 20,      8795.90,      8914.70,      8916.80,      8823.80,      8898.00,102.1
52,,Nifty Mid Liq 15,      6817.05,      7003.90,      7011.80,      6835.30,      6888.00,70.95
53,,Nifty Pvt Bank,     17165.25,     17840.40,     17959.35,     17361.05,     17473.80,308.55
54,,NIFTY100 Qualty30,      3639.80,      3716.70,      3716.70,      3660.80,      3689.90,50.1
55,,Nifty GS 8 13Yr,      2264.54,      2264.97,      2273.11,      2264.97,      2272.11,7.57
56,,Nifty GS 10Yr,      2022.63,      2023.00,      2033.61,      2023.00,      2030.68,8.05
57,,Nifty GS 10Yr Cln,       895.54,       895.54,       900.28,       895.54,       898.97,3.43
58,,Nifty GS 4 8Yr,      2488.56,      2488.96,      2496.12,      2488.96,      2494.50,5.94
59,,Nifty GS 11 15Yr,      2436.86,      2437.33,      2449.21,      2437.33,      2447.90,11.04
60,,Nifty GS 15YrPlus,      2654.02,      2654.54,      2660.29,      2654.54,      2658.61,4.59
61,,Nifty GS Compsite,      2340.80,      2341.22,      2349.83,      2341.22,      2348.88,8.08
62,,NIFTY HEALTHCARE,      8165.55,      8248.20,      8277.50,      8167.50,      8183.45,17.9
63,,NIFTY CONSR DURBL,     26142.30,     26749.65,     26912.55,     26487.95,     26727.05,584.75
64,,NIFTY OIL AND GAS,      7403.95,      7451.15,      7493.65,      7390.00,      7479.95,76.0
65,,NIFTY500 MULTICAP,      9122.90,      9333.90,      9340.30,      9191.05,      9251.75,128.85
66,,NIFTY LARGEMID250,      9052.50,      9255.00,      9260.70,      9113.25,      9171.95,119.45
67,,NIFTY MID SELECT,      6848.40,      7011.75,      7020.55,      6856.80,      6896.35,47.95
68,,NIFTY TOTAL MKT,      7776.10,      7961.40,      7964.55,      7832.50,      7892.05,115.95
69,,NIFTY MICROCAP250,      9646.35,      9860.20,      9930.45,      9748.60,      9761.30,114.95
70,,NIFTY IND DIGITAL,      6237.95,      6357.00,      6357.90,      6235.35,      6268.10,30.15
71,,ADVANCES,1512,,,,,
72,,DECLINES,619,,,,,
73,,UNCHANGED,52,,,,,
74,,Total securities that have hit their price bands today,375,,,,,
75,,TOP 25 Securities Today :,,,,,,
76,,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
77,,TATAMOTORS,EQ,       405.90,       419.60,3.38,2548.86,
78,,ICICIBANK,EQ,       667.45,       676.60,1.37,2480.1,
79,,RELIANCE,EQ,      2354.10,      2392.25,1.62,1980.56,
80,,BSE,EQ,      2208.70,      2619.45,18.6,1803.26,
81,,TATASTEEL,EQ,      1255.35,      1308.70,4.25,1750.46,
82,,AXISBANK,EQ,       674.20,       694.95,3.08,1635.07,
83,,SBIN,EQ,       451.70,       468.70,3.76,1623.82,
84,,COFORGE,EQ,      4556.10,      4260.00,-6.5,1573.49,
85,,HDFCBANK,EQ,      1371.15,      1392.70,1.57,1564.49,
86,,BAJFINANCE,EQ,      6472.50,      6584.90,1.74,1392.55,
87,,INFY,EQ,      1813.35,      1825.90,0.69,1194,
88,,ASIANPAINT,EQ,      2874.95,      2912.80,1.32,1171.7,
89,,MARUTI,EQ,      7026.85,      7211.80,2.63,1116.04,
90,,ONGC,EQ,       175.40,       174.35,-0.6,1071.56,
91,,HINDUNILVR,EQ,      1997.90,      2101.95,5.21,1020.14,
92,,HDFC,EQ,      2194.40,      2237.95,1.98,941.26,
93,,HINDALCO,EQ,       588.05,       593.80,0.98,863.99,
94,,ITC,EQ,       229.25,       232.00,1.2,831.54,
95,,SHREECEM,EQ,     21964.65,     22197.60,1.06,763.24,
96,,BAJAJFINSV,EQ,     15015.20,     15467.45,3.01,743.51,
97,,KOTAKBANK,EQ,      1739.10,      1754.35,0.88,743.4,
98,,BANKBARODA,EQ,        98.85,       101.85,3.03,736.3,
99,,TCS,EQ,      3632.60,      3620.95,-0.32,729.97,
100,,ULTRACEMCO,EQ,      6017.35,      6052.55,0.58,594.55,
101,,TATAPOWER,EQ,       229.25,       232.25,1.31,594.04,
102,,Top Five Nifty 50 Gainers:,,,,,,
103,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
