,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
0,,Nifty 50,     16013.45,     16078.00,     16418.05,     15990.00,     16345.35,331.9
1,,NIFTY50 EQL Wgt,     18161.35,     18271.35,     18473.80,     18140.40,     18397.00,235.65
2,,NIFTY100 EQL Wgt,     18980.05,     19117.00,     19332.20,     19010.90,     19253.40,273.35
3,,NIFTY100 LowVol30,     11993.50,     12057.50,     12193.75,     11978.05,     12147.45,153.95
4,,NIFTY Alpha 50,     31715.15,     32092.35,     32431.60,     31931.05,     32280.80,565.65
5,,NIFTY MIDCAP 150,     10231.60,     10323.60,     10467.80,     10275.85,     10439.35,207.75
6,,NIFTY SMLCAP 50,      4493.85,      4546.15,      4611.10,      4527.45,      4600.55,106.7
7,,NIFTY SMLCAP 250,      8717.05,      8812.40,      8921.05,      8786.30,      8899.85,182.8
8,,NIFTY MIDSML 400,      9684.95,      9778.05,      9908.90,      9738.45,      9883.65,198.7
9,,NIFTY200 QUALTY30,     13729.00,     13818.90,     13979.05,     13739.25,     13923.75,194.75
10,,Nifty FinSrv25 50,     15297.95,     15359.95,     15690.65,     15233.90,     15609.20,311.25
11,,NIFTY AlphaLowVol,     15757.80,     15837.10,     16080.65,     15767.45,     16006.25,248.45
12,,Nifty200Momentm30,     18803.25,     18893.05,     19219.60,     18843.60,     19112.40,309.15
13,,Nifty100ESGSecLdr,      2716.00,      2729.55,      2786.10,      2715.45,      2774.05,58.05
14,,NIFTY100 ESG,      3250.95,      3271.15,      3321.20,      3253.95,      3306.10,55.15
15,,NIFTY M150 QLTY50,     15742.45,     15883.30,     16004.35,     15794.85,     15983.60,241.15
16,,NIFTY INDIA MFG,      7396.05,      7434.90,      7538.25,      7403.65,      7512.15,116.1
17,,Nifty IT,     35055.55,     35218.15,     35726.25,     35154.20,     35440.55,385.0
18,,Nifty Next 50,     38587.85,     38905.35,     39353.40,     38691.45,     39132.90,545.05
19,,Nifty Bank,     33158.10,     33278.90,     33969.50,     32948.90,     33815.45,657.35
20,,NIFTY MIDCAP 100,     27198.55,     27454.25,     27882.05,     27326.65,     27785.50,586.95
21,,Nifty 500,     13706.75,     13786.40,     14037.65,     13721.95,     13979.60,272.85
22,,Nifty 100,     16251.65,     16328.40,     16648.10,     16245.75,     16571.55,319.9
23,,Nifty Midcap 50,      7503.60,      7569.95,      7699.35,      7534.35,      7671.70,168.1
24,,Nifty Realty,       406.45,       409.70,       421.05,       408.30,       418.85,12.4
25,,Nifty Infra,      4620.70,      4652.80,      4729.60,      4629.00,      4708.55,87.85
26,,Nifty Energy,     24229.00,     24513.70,     24636.60,     24339.90,     24459.10,230.1
27,,Nifty FMCG,     34006.90,     34192.15,     34615.55,     33963.20,     34486.95,480.05
28,,Nifty MNC,     17133.45,     17201.75,     17443.35,     17088.00,     17403.05,269.6
29,,Nifty Pharma,     12844.85,     12929.75,     13130.50,     12864.30,     13059.25,214.4
30,,Nifty PSE,      4056.65,      4095.95,      4098.20,      4020.85,      4039.05,-17.6
31,,Nifty PSU Bank,      2524.10,      2543.35,      2582.25,      2520.50,      2572.65,48.55
32,,Nifty Serv Sector,     22392.60,     22478.95,     22887.65,     22348.95,     22770.80,378.2
