,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
0,,Nifty 50,     17530.30,     17599.90,     17663.65,     17457.40,     17475.65,-54.65
1,,NIFTY50 EQL Wgt,     19838.05,     19899.85,     19998.10,     19792.25,     19826.10,-11.95
2,,NIFTY100 EQL Wgt,     20971.35,     21053.70,     21139.00,     20948.25,     20968.35,-3.0
3,,NIFTY100 LowVol30,     12918.20,     12938.90,     12987.85,     12870.30,     12897.10,-21.1
4,,NIFTY Alpha 50,     36605.30,     37039.95,     37211.95,     36294.10,     36352.15,-253.15
5,,NIFTY MIDCAP 150,     11537.65,     11609.85,     11641.55,     11518.80,     11527.40,-10.25
6,,NIFTY SMLCAP 50,      4908.10,      4949.00,      4973.70,      4924.75,      4929.25,21.15
7,,NIFTY SMLCAP 250,      9825.20,      9901.75,      9934.75,      9849.25,      9857.95,32.75
8,,NIFTY MIDSML 400,     10919.55,     10993.20,     11024.80,     10916.05,     10924.50,4.95
9,,NIFTY200 QUALTY30,     14458.60,     14501.70,     14550.50,     14427.65,     14486.60,28.0
10,,Nifty FinSrv25 50,     17288.85,     17353.65,     17401.55,     17140.70,     17164.00,-124.85
11,,NIFTY AlphaLowVol,     17020.05,     17054.80,     17123.75,     16986.95,     17027.10,7.05
12,,Nifty200Momentm30,     20410.45,     20513.90,     20594.80,     20400.55,     20448.65,38.2
13,,Nifty100ESGSecLdr,      2961.80,      2974.05,      2983.85,      2948.70,      2951.10,-10.7
14,,NIFTY100 ESG,      3544.60,      3560.60,      3570.70,      3533.65,      3537.00,-7.6
15,,NIFTY M150 QLTY50,     16993.35,     17101.65,     17148.45,     16984.60,     16995.60,2.25
16,,NIFTY INDIA MFG,      8155.50,      8186.85,      8228.10,      8146.65,      8156.85,1.35
17,,Nifty IT,     34379.50,     34553.10,     34591.00,     34231.80,     34354.75,-24.75
18,,Nifty Next 50,     43382.20,     43625.25,     43802.05,     43386.25,     43443.90,61.7
19,,Nifty Bank,     37747.40,     37887.30,     37988.60,     37408.20,     37463.40,-284.0
20,,NIFTY MIDCAP 100,     30804.90,     30995.25,     31079.90,     30766.80,     30796.30,-8.6
21,,Nifty 500,     15164.70,     15239.65,     15284.70,     15126.65,     15138.55,-26.15
22,,Nifty 100,     17877.55,     17956.20,     18017.30,     17816.20,     17835.20,-42.35
23,,Nifty Midcap 50,      8467.55,      8512.75,      8531.10,      8442.85,      8455.40,-12.15
24,,Nifty Realty,       466.60,       469.50,       472.60,       463.00,       464.10,-2.5
25,,Nifty Infra,      5130.90,      5150.25,      5183.40,      5125.95,      5142.60,11.7
26,,Nifty Energy,     28059.05,     28388.05,     28543.35,     28056.25,     28193.70,134.65
27,,Nifty FMCG,     37931.40,     38034.60,     38309.75,     37894.70,     38191.40,260.0
28,,Nifty MNC,     18632.35,     18692.00,     18778.45,     18591.75,     18627.45,-4.9
29,,Nifty Pharma,     13744.65,     13761.15,     13849.15,     13698.70,     13772.75,28.1
30,,Nifty PSE,      4357.70,      4385.20,      4408.20,      4367.25,      4376.15,18.45
31,,Nifty PSU Bank,      2896.15,      2911.60,      2924.85,      2895.35,      2900.70,4.55
32,,Nifty Serv Sector,     24506.65,     24641.70,     24690.55,     24363.95,     24389.50,-117.15
33,,India VIX,18.1575,18.1575,18.4025,16.1925,17.7850,-0.3725
34,,Nifty Auto,     10788.80,     10819.10,     10874.20,     10676.90,     10698.30,-90.5
35,,Nifty Metal,      6589.25,      6642.40,      6702.05,      6603.00,      6627.00,37.75
36,,Nifty Media,      2408.30,      2426.80,      2432.25,      2384.70,      2389.70,-18.6
37,,NIFTY SMLCAP 100,     10717.50,     10812.40,     10850.65,     10728.35,     10738.00,20.5
38,,Nifty 200,      9351.70,      9395.15,      9424.45,      9323.55,      9332.25,-19.45
39,,Nifty Div Opps 50,      3750.00,      3768.20,      3785.00,      3750.80,      3764.80,14.8
40,,Nifty Commodities,      6311.55,      6355.80,      6400.55,      6332.70,      6349.35,37.8
41,,Nifty Consumption,      7052.20,      7070.45,      7108.95,      7019.30,      7049.55,-2.65
42,,Nifty Fin Service,     17572.15,     17644.80,     17689.25,     17391.70,     17419.60,-152.55
43,,Nifty50 Div Point,         1.69,         1.69,         1.69,         1.69,         1.69,0.0
44,,Nifty100 Liq 15,      4611.65,      4632.65,      4658.65,      4604.20,      4609.95,-1.7
45,,Nifty CPSE,      2682.70,      2704.45,      2723.25,      2692.45,      2700.75,18.05
46,,Nifty GrowSect 15,      7749.20,      7758.70,      7810.20,      7729.80,      7772.85,23.65
47,,Nifty50 PR 2x Lev,      8807.95,      8877.05,      8940.40,      8733.90,      8752.15,-55.8
48,,Nifty50 PR 1x Inv,       252.35,       251.35,       253.40,       250.45,       253.15,0.8
49,,Nifty50 TR 2x Lev,     12031.85,     12126.20,     12212.75,     11930.70,     11955.60,-76.25
50,,Nifty50 TR 1x Inv,       216.05,       215.20,       216.95,       214.40,       216.70,0.65
51,,Nifty50 Value 20,      9099.25,      9137.10,      9185.70,      9094.90,      9134.85,35.6
52,,Nifty Mid Liq 15,      7678.25,      7730.05,      7754.95,      7662.90,      7675.35,-2.9
53,,Nifty Pvt Bank,     19108.75,     19193.60,     19241.40,     18912.65,     18942.70,-166.05
54,,NIFTY100 Qualty30,      3820.35,      3827.75,      3842.35,      3804.50,      3815.55,-4.8
55,,Nifty GS 8 13Yr,      2233.56,      2233.98,      2233.98,      2226.51,      2227.68,-5.88
56,,Nifty GS 10Yr,      1989.90,      1990.27,      1990.27,      1977.84,      1984.81,-5.09
57,,Nifty GS 10Yr Cln,       875.41,       875.41,       875.41,       869.85,       872.96,-2.45
58,,Nifty GS 4 8Yr,      2467.40,      2467.84,      2467.84,      2458.87,      2460.28,-7.12
59,,Nifty GS 11 15Yr,      2414.04,      2414.51,      2414.51,      2407.28,      2408.33,-5.71
60,,Nifty GS 15YrPlus,      2620.01,      2620.54,      2620.54,      2607.15,      2609.68,-10.33
61,,Nifty GS Compsite,      2316.15,      2316.57,      2316.57,      2306.56,      2308.04,-8.11
62,,NIFTY HEALTHCARE,      8602.25,      8612.85,      8687.55,      8590.50,      8644.70,42.45
63,,NIFTY CONSR DURBL,     27621.40,     27700.75,     27735.75,     27514.35,     27591.20,-30.2
64,,NIFTY OIL AND GAS,      8163.65,      8228.25,      8261.55,      8185.65,      8223.25,59.6
65,,NIFTY500 MULTICAP,      9961.30,     10018.20,     10045.00,      9949.10,      9955.55,-5.75
66,,NIFTY LARGEMID250,      9885.95,      9938.70,      9960.90,      9863.05,      9869.90,-16.05
67,,NIFTY MID SELECT,      7511.00,      7556.50,      7575.35,      7488.30,      7500.00,-11.0
68,,NIFTY TOTAL MKT,      8443.60,      8485.85,      8511.60,      8424.45,      8430.95,-12.65
69,,NIFTY MICROCAP250,     10873.35,     10953.90,     11022.00,     10941.15,     10952.80,79.45
70,,NIFTY IND DIGITAL,      6412.40,      6444.25,      6480.85,      6390.15,      6403.10,-9.3
71,,ADVANCES,1193,,,,,
72,,DECLINES,953,,,,,
73,,UNCHANGED,62,,,,,
74,,Total securities that have hit their price bands today,204,,,,,
75,,TOP 25 Securities Today :,,,,,,
76,,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
77,,HDFCBANK,EQ,      1493.50,      1464.95,-1.91,2134.84,
78,,ICICIBANK,EQ,       763.85,       762.25,-0.21,1236.32,
79,,RELIANCE,EQ,      2561.05,      2551.65,-0.37,1225.82,
80,,INFY,EQ,      1742.45,      1748.55,0.35,1093.35,
81,,AWL,EQ,       605.90,       636.15,4.99,1054.12,
82,,HDFC,EQ,      2425.70,      2378.50,-1.95,1021.31,
83,,TATAPOWER,EQ,       275.15,       273.10,-0.75,867.08,
84,,SBIN,EQ,       512.85,       517.70,0.95,798.4,
85,,POONAWALLA,EQ,       316.10,       331.45,4.86,796.96,
86,,TATAMOTORS,EQ,       438.30,       431.05,-1.65,731.47,
87,,REDINGTON,EQ,       158.15,       166.75,5.44,679.42,
88,,ADANIGREEN,EQ,      2792.40,      2864.30,2.57,662.91,
89,,AMBUJACEM,EQ,       359.65,       369.20,2.66,655.72,
90,,ADANIPOWER,EQ,       230.80,       223.25,-3.27,621.77,
91,,RUCHI,EQ,       923.25,       952.60,3.18,612.91,
92,,AXISBANK,EQ,       798.45,       793.05,-0.68,609.37,
93,,TATASTEEL,EQ,      1320.25,      1319.50,-0.06,596.92,
94,,TCS,EQ,      3691.10,      3661.95,-0.79,595.73,
95,,JUSTDIAL,EQ,       883.95,       912.60,3.24,595.61,
96,,RIIL,EQ,       809.10,       961.05,18.78,594.65,
97,,ITC,EQ,       264.80,       269.55,1.79,571.92,
98,,BECTORFOOD,EQ,       337.45,       306.50,-9.17,546.35,
99,,JSWSTEEL,EQ,       755.90,       766.35,1.38,517.12,
100,,BAJFINANCE,EQ,      7274.50,      7328.45,0.74,493.17,
101,,BHARTIARTL,EQ,       741.65,       740.65,-0.13,473.41,
102,,Top Five Nifty 50 Gainers:,,,,,,
103,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
104,,ONGC,EQ,       174.25,       168.90,3.17,,
105,,ITC,EQ,       269.55,       264.80,1.79,,
106,,SUNPHARMA,EQ,       936.75,       921.30,1.68,,
107,,UPL,EQ,       818.65,       805.65,1.61,,
108,,IOC,EQ,       127.90,       126.05,1.47,,
109,,Top Five Nifty 50 Losers:,,,,,,
110,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
111,,MARUTI,EQ,      7469.50,      7618.35,-1.95,,
112,,HDFC,EQ,      2378.50,      2425.70,-1.95,,
113,,HDFCBANK,EQ,      1464.95,      1493.50,-1.91,,
114,,DRREDDY,EQ,      4299.20,      4372.35,-1.67,,
115,,TATAMOTORS,EQ,       431.05,       438.30,-1.65,,
116,,Securities Price Volume Data in Normal market,,,,,,
117,,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
118,,20MICRONS,EQ,        89.50,                 15884400.55,175093,,
119,,21STCENMGM,EQ,        30.65,                   279225.80,9155,,
120,,3IINFOLTD,EQ,        66.45,                 37629044.45,561267,,
121,,3MINDIA,EQ,     21339.95,                 23380350.10,1099,,
122,,3PLAND,EQ,        19.50,                   186686.50,9541,,
123,,5PAISA,EQ,       370.85,                  4052492.25,10887,,
124,,63MOONS,BE,       297.85,                 10036257.90,33926,,
125,,664GS2035,GS,        90.01,                      180.02,2,,
126,,667GS2035,GS,        97.00,                   391017.50,4031,,
127,,667GS2050,GS,        93.90,                   461254.63,4908,,
128,,676GS2061,GS,        96.60,                   168895.60,1803,,
129,,695GS2061,GS,        97.50,                   548892.80,5628,,
130,,699GS2051,GS,        97.70,                   353373.23,3601,,
131,,A2ZINFRA,EQ,        12.25,                 13756208.75,1134676,,
132,,AAATECH,SM,        71.00,                  5802000.00,84000,,
