,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
34,,NIFTY SMLCAP 100,     11455.00,     11449.60,     11466.95,     11356.10,     11426.45,-28.55
35,,Nifty 200,      9422.45,      9428.45,      9485.75,      9391.35,      9477.20,54.75
36,,Nifty Div Opps 50,      3791.40,      3788.40,      3789.70,      3767.95,      3786.00,-5.4
37,,Nifty Commodities,      5712.50,      5709.65,      5784.35,      5694.25,      5779.55,67.05
38,,Nifty Consumption,      7132.10,      7133.15,      7177.45,      7109.30,      7172.15,40.05
39,,Nifty Fin Service,     17972.95,     18027.60,     18395.40,     17973.50,     18336.65,363.7
40,,Nifty50 Div Point,       154.60,       154.60,       154.60,       154.60,       154.60,0.0
41,,Nifty100 Liq 15,      4481.65,      4491.80,      4540.85,      4475.65,      4536.00,54.35
42,,Nifty CPSE,      2349.10,      2349.65,      2356.70,      2339.90,      2350.95,1.85
43,,Nifty GrowSect 15,      7703.65,      7706.75,      7744.65,      7687.25,      7737.25,33.6
44,,Nifty50 PR 2x Lev,      9286.00,      9300.70,      9430.10,      9227.65,      9410.35,124.35
45,,Nifty50 PR 1x Inv,       249.10,       248.90,       249.85,       247.15,       247.40,-1.7
46,,Nifty50 TR 2x Lev,     12630.90,     12650.90,     12826.95,     12551.55,     12800.05,169.15
47,,Nifty50 TR 1x Inv,       213.70,       213.55,       214.40,       212.05,       212.30,-1.4
48,,Nifty50 Value 20,      9355.05,      9338.25,      9343.35,      9261.75,      9320.25,-34.8
49,,Nifty Mid Liq 15,      7351.45,      7371.95,      7420.10,      7337.50,      7394.90,43.45
50,,Nifty Pvt Bank,     18682.20,     18729.40,     19153.10,     18629.25,     19078.50,396.3
51,,NIFTY100 Qualty30,      4028.10,      4029.05,      4040.65,      4014.20,      4037.95,9.85
52,,Nifty GS 8 13Yr,      2292.51,      2292.92,      2293.93,      2290.79,      2293.55,1.04
53,,Nifty GS 10Yr,      2050.37,      2050.72,      2052.36,      2047.24,      2051.75,1.38
54,,Nifty GS 10Yr Cln,       918.64,       918.64,       919.40,       917.04,       919.12,0.48
55,,Nifty GS 4 8Yr,      2485.43,      2485.83,      2486.87,      2485.14,      2486.38,0.95
56,,Nifty GS 11 15Yr,      2450.32,      2450.78,      2451.97,      2449.82,      2451.74,1.42
57,,Nifty GS 15YrPlus,      2677.97,      2678.49,      2678.49,      2675.92,      2675.92,-2.05
58,,Nifty GS Compsite,      2354.66,      2355.06,      2355.81,      2353.96,      2355.25,0.59
59,,NIFTY HEALTHCARE,      8853.60,      8879.45,      8931.95,      8804.25,      8826.05,-27.55
60,,NIFTY CONSR DURBL,     29587.00,     29578.45,     29702.15,     29438.80,     29527.95,-59.05
61,,NIFTY OIL AND GAS,      7532.30,      7530.70,      7633.85,      7521.65,      7623.95,91.65
62,,NIFTY500 MULTICAP,     10085.45,     10091.85,     10129.30,     10044.05,     10120.05,34.6
63,,NIFTY LARGEMID250,      9996.20,     10004.40,     10038.50,      9958.30,     10029.80,33.6
64,,ADVANCES,1093,,,,,
65,,DECLINES,1041,,,,,
66,,UNCHANGED,44,,,,,
67,,Total securities that have hit their price bands today,337,,,,,
68,,TOP 25 Securities Today :,,,,,,
69,,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
70,,BAJFINANCE,EQ,      7343.00,      7670.80,4.46,1959.41,
71,,ICICIBANK,EQ,       772.85,       788.05,1.97,1553.36,
72,,RELIANCE,EQ,      2458.10,      2469.60,0.47,1319.59,
73,,INFY,EQ,      1899.15,      1844.65,-2.87,1299.48,
74,,AUBANK,EQ,      1095.90,      1169.35,6.7,1210.95,
75,,SBIN,EQ,       483.50,       492.40,1.84,1208.79,
76,,HDFCBANK,EQ,      1528.55,      1564.85,2.37,1114.3,
77,,BAJAJFINSV,EQ,     17135.45,     17988.40,4.98,1081.1,
78,,HDFC,EQ,      2675.30,      2673.65,-0.06,1001.83,
79,,AXISBANK,EQ,       709.15,       726.90,2.5,816.17,
80,,KOTAKBANK,EQ,      1852.60,      1922.15,3.75,800.49,
81,,TATAMOTORS,EQ,       489.60,       489.75,0.03,753.27,
82,,TATASTEEL,EQ,      1148.80,      1177.60,2.51,721.68,
83,,TCS,EQ,      3884.75,      3860.95,-0.61,666.81,
84,,BANDHANBNK,EQ,       254.55,       263.45,3.5,585.55,
85,,HFCL,EQ,        79.15,        85.55,8.09,549.75,
86,,MARUTI,EQ,      7630.10,      7775.35,1.9,548.91,
87,,TECHM,EQ,      1789.80,      1737.55,-2.92,547.46,
88,,WIPRO,EQ,       721.50,       713.50,-1.11,523.26,
89,,INDUSINDBK,EQ,       904.40,       903.95,-0.05,491.9,
90,,RBLBANK,EQ,       130.85,       132.75,1.45,488.58,
91,,APOLLOHOSP,EQ,      4964.60,      4973.25,0.17,483.66,
92,,HCLTECH,EQ,      1333.45,      1310.75,-1.7,459.87,
93,,YESBANK,EQ,        14.50,        14.50,0,458.28,
94,,SAIL,EQ,       109.85,       113.00,2.87,453.11,
95,,Top Five Nifty 50 Gainers:,,,,,,
96,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
97,,BAJAJFINSV,EQ,     17988.40,     17135.45,4.98,,
98,,BAJFINANCE,EQ,      7670.80,      7343.00,4.46,,
99,,KOTAKBANK,EQ,      1922.15,      1852.60,3.75,,
100,,JSWSTEEL,EQ,       694.50,       670.40,3.59,,
101,,GRASIM,EQ,      1747.05,      1692.00,3.25,,
102,,Top Five Nifty 50 Losers:,,,,,,
103,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
104,,TECHM,EQ,      1737.55,      1789.80,-2.92,,
105,,INFY,EQ,      1844.65,      1899.15,-2.87,,
106,,HCLTECH,EQ,      1310.75,      1333.45,-1.7,,
107,,DIVISLAB,EQ,      4558.45,      4621.70,-1.37,,
108,,WIPRO,EQ,       713.50,       721.50,-1.11,,
109,,Securities Price Volume Data in Normal market,,,,,,
110,,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
111,,20MICRONS,EQ,        60.40,                 37368766.90,619730,,
112,,21STCENMGM,EQ,        46.60,                  1604984.35,34024,,
113,,3IINFOLTD,EQ,        91.05,                128039973.25,1389796,,
114,,3MINDIA,EQ,     25555.65,                 28837358.70,1128,,
115,,3PLAND,EQ,        19.80,                  1414967.40,71463,,
116,,585GS2030,GS,        94.77,                    14215.00,150,,
117,,5PAISA,EQ,       444.55,                 43263481.75,97287,,
118,,610GS2031,GS,        97.12,                     9712.00,100,,
119,,63MOONS,EQ,       264.05,                 58204406.45,221368,,
120,,676GS2061,GS,        95.10,                     9534.50,100,,
121,,695GS2061,GS,        99.98,                   199579.98,2001,,
122,,699GS2051,GS,        99.91,                   134843.00,1350,,
123,,716GS2050,GS,       105.90,                    52316.10,494,,
124,,727GS2026,GS,       102.12,                    20424.00,200,,
125,,74GS2035,GS,       105.00,                   476280.00,4536,,
126,,772GS2055,GS,       110.30,                    11360.90,103,,
127,,A2ZINFRA,EQ,        10.90,                 26682261.10,2550418,,
128,,AAKASH,EQ,       256.60,                 38890502.45,153856,,
129,,AAREYDRUGS,EQ,        53.80,                 74054810.60,1318934,,
130,,AARON,EQ,       147.80,                 13144771.20,90023,,
131,,AARTIDRUGS,EQ,       534.40,                 70535486.45,131752,,
132,,AARTIIND,EQ,       999.20,                661268214.80,664665,,
133,,AARTISURF,EQ,      1095.65,                 21833967.00,20118,,
134,,AARVEEDEN,EQ,        28.80,                  2425198.75,84246,,
135,,AARVI,EQ,        94.75,                  3375314.80,34848,,
136,,AAVAS,EQ,      2927.20,                623672564.60,212923,,
137,,ABAN,EQ,        49.45,                  5761066.65,116841,,
138,,ABB,EQ,      2226.20,                496737943.00,222632,,
139,,ABCAPITAL,EQ,       129.40,               1002361857.10,7757626,,
140,,ABFRL,EQ,       287.15,               1001961988.50,3496376,,
141,,ABINFRA,SM,         7.55,                    30200.00,4000,,
142,,ABMINTLLTD,EQ,        98.30,                   874630.65,8698,,
143,,ABSLAMC,EQ,       540.75,                124009480.60,228418,,
144,,ABSLBANETF,EQ,        37.53,                   883020.70,23794,,
145,,ABSLNN50ET,EQ,        43.19,                   138967.30,3204,,
146,,ACCELYA,EQ,      1086.65,                  8761164.15,8089,,
147,,ACCURACY,EQ,       215.50,                  8650597.10,40074,,
148,,ACE,EQ,       220.15,                 60312203.45,271958,,
149,,ACRYSIL,EQ,       822.60,                 25414066.45,30755,,
150,,ADANIGREEN,EQ,      1399.65,                549587603.65,394705,,
151,,ADANIPOWER,EQ,        99.85,                425505950.90,4250315,,
152,,ADFFOODS,EQ,       886.50,                 45024493.35,51496,,
153,,ADL,BE,        49.90,                   160747.95,3250,,
154,,ADORWELD,EQ,       694.05,                  6824210.65,9726,,
155,,ADROITINFO,BE,        11.10,                    85734.80,7946,,
156,,ADSL,EQ,       140.10,                 47477221.20,339736,,
157,,ADVANIHOTR,EQ,        75.85,                  4245129.15,55607,,
158,,ADVENZYMES,EQ,       334.80,                 21822254.20,65320,,
159,,AEGISCHEM,EQ,       214.50,                137835812.55,640640,,
160,,AFFLE,EQ,      1327.20,               1494848099.15,1129029,,
161,,AGARIND,EQ,       409.40,                 18365492.00,44787,,
162,,AGRITECH,EQ,        61.10,                   549878.20,8960,,
163,,AGROPHOS,EQ,        24.40,                  2885320.60,116828,,
164,,AHLADA,EQ,       139.20,                  1926897.90,13746,,
165,,AHLEAST,EQ,       191.20,                  2821837.45,14758,,
166,,AHLUCONT,EQ,       409.10,                  2458950.00,6008,,
167,,AIAENG,EQ,      1835.70,                 35365031.10,19151,,
168,,AILIMITED,SM,        24.40,                   292800.00,12000,,
169,,AIRAN,EQ,        24.60,                 42046746.35,1646594,,
170,,AIROLAM,EQ,        78.65,                  6839340.20,87608,,
171,,AIRTELPP,E1,       362.45,                 66221374.75,182515,,
172,,AJANTPHARM,EQ,      2233.15,                200987311.90,89770,,
173,,AJMERA,EQ,       301.40,                  7104573.55,23503,,
174,,AJOONI,EQ,        69.20,                  7362290.90,106357,,
175,,AJRINFRA,BE,         2.70,                  7662979.30,2840035,,
176,,AKASH,BE,       175.00,                  1787480.85,10091,,
177,,AKG,EQ,        52.70,                  2535917.15,47857,,
178,,AKSHARCHEM,EQ,       459.75,                 11944209.05,25850,,
179,,AKSHOPTFBR,EQ,        12.30,                 12025020.90,975583,,
180,,AKZOINDIA,EQ,      2020.75,                  8542197.15,4218,,
181,,ALANKIT,EQ,        15.85,                 23321468.30,1470108,,
182,,ALBERTDAVD,EQ,       662.05,                 18446882.80,27736,,
183,,ALEMBICLTD,EQ,       111.45,                 54406161.65,489199,,
184,,ALICON,EQ,       812.25,                 12277608.75,15078,,
185,,ALKALI,EQ,        93.15,                  2136552.35,22872,,
186,,ALKYLAMINE,EQ,      3657.35,                316567706.55,86576,,
187,,ALLCARGO,EQ,       390.85,                114548387.90,291632,,
188,,ALLSEC,EQ,       692.75,                 92035341.75,133935,,
189,,ALMONDZ,EQ,       122.65,                   810099.95,6532,,
190,,ALOKINDS,EQ,        24.55,                269424640.60,10807872,,
191,,ALPA,EQ,        88.45,                 36214063.65,405840,,
192,,ALPHAGEO,EQ,       392.30,                123033539.15,309943,,
193,,AMARAJABAT,EQ,       634.60,                345049763.95,543269,,
194,,AMBANIORG,SM,        96.25,                   384500.00,4000,,
195,,AMBER,EQ,      3424.95,                389716473.20,113693,,
196,,AMBICAAGAR,EQ,        22.55,                  1592592.50,70683,,
197,,AMBIKCO,EQ,      1984.55,                 34241403.60,17067,,
198,,AMDIND,EQ,        49.25,                 11276133.10,229089,,
199,,AMIORG,EQ,      1094.25,                797692042.55,729391,,
200,,AMJLAND,EQ,        33.80,                  3996118.10,116967,,
201,,AMRUTANJAN,EQ,       958.10,                104383519.25,109237,,
202,,ANANDRATHI,EQ,       637.10,                220788553.50,345322,,
203,,ANANTRAJ,EQ,        74.45,                 26804194.35,355993,,
204,,ANDHRACEMT,EQ,        17.00,                 14145455.20,832731,,
205,,ANDHRAPAP,EQ,       223.90,                 20264941.60,89786,,
206,,ANDHRSUGAR,EQ,       134.85,                129710859.60,945418,,
207,,ANDREWYU,EQ,        27.20,                 55597102.55,2021741,,
208,,ANGELONE,EQ,      1242.30,                620242564.60,502200,,
209,,ANIKINDS,EQ,        31.25,                  1875070.00,60008,,
210,,ANKITMETAL,BE,        17.15,                 18487507.55,1086083,,
211,,ANMOL,EQ,       164.70,                  1395425.75,8444,,
212,,ANSALAPI,EQ,        13.40,                  5751433.55,431126,,
213,,ANSALHSG,BE,        10.20,                  4127018.15,413069,,
214,,ANTGRAPHIC,BE,         1.75,                   259913.50,148522,,
215,,ANUP,EQ,      1017.55,                 14012821.60,13765,,
216,,ANURAS,EQ,      1034.05,                318426542.50,308875,,
217,,APARINDS,EQ,       755.55,                 53618405.55,70764,,
218,,APCL,EQ,       317.45,                 11613826.95,36407,,
219,,APCOTEXIND,EQ,       383.20,                 17296055.40,45048,,
220,,APEX,EQ,       296.70,                 25711848.55,86064,,
221,,APLAPOLLO,EQ,       949.65,                555324336.55,579219,,
222,,APLLTD,EQ,       816.55,                454891405.20,548471,,
223,,APOLLO,EQ,       169.00,                 98077251.40,571688,,
224,,APOLLOPIPE,EQ,       554.55,                 46178281.65,84211,,
225,,APOLLOTYRE,EQ,       227.50,                472449758.45,2086152,,
226,,APOLSINHOT,EQ,       847.35,                  1047482.60,1247,,
227,,APTECHT,EQ,       423.35,                 80283007.65,188793,,
228,,APTUS,EQ,       342.90,                 51322263.20,150148,,
229,,ARCHIDPLY,EQ,        46.35,                 10754371.10,237096,,
230,,ARCHIES,EQ,        18.45,                   932184.30,50537,,
231,,ARENTERP,BE,        61.65,                   522569.65,8406,,
232,,ARIES,EQ,       162.40,                101019646.20,620480,,
233,,ARIHANT,EQ,        39.75,                   765932.80,19364,,
234,,ARIHANTCAP,EQ,       237.05,                 27009639.05,112401,,
235,,ARIHANTSUP,EQ,       177.10,                 37594795.00,211855,,
236,,ARMANFIN,EQ,       875.75,                  9148034.35,10370,,
237,,AROGRANITE,EQ,        80.05,                  7431635.90,93653,,
238,,ARROWGREEN,EQ,       123.70,                  1009913.15,8137,,
239,,ARSHIYA,EQ,        37.20,                  1684490.40,45282,,
240,,ARSSINFRA,EQ,        39.50,                 21897915.55,534289,,
241,,ARTEMISMED,EQ,        42.70,                  4276972.15,99569,,
242,,ARTNIRMAN,BE,       134.00,                  1665086.40,12266,,
243,,ARVEE,EQ,        83.75,                    63796.60,756,,
244,,ARVIND,EQ,       122.25,                115325412.30,944373,,
245,,ARVINDFASN,EQ,       275.25,                 18452815.50,66632,,
246,,ARVSMART,EQ,       212.20,                  6786558.45,31787,,
247,,ASAHIINDIA,EQ,       485.85,                 39507860.75,81236,,
248,,ASAHISONG,EQ,       296.15,                  5438289.30,18271,,
249,,ASAL,EQ,       761.45,                 47582901.40,62517,,
250,,ASALCBR,EQ,       537.45,                 62647274.35,115635,,
251,,ASCOM,SM,        59.50,                   476000.00,8000,,
252,,ASHAPURMIN,EQ,        97.25,                  9735733.55,99220,,
253,,ASHIANA,EQ,       173.10,                 22682056.80,129638,,
254,,ASHIMASYN,EQ,        18.75,                  2233707.05,118424,,
255,,ASHOKA,EQ,       107.90,                319755990.25,3010416,,
256,,ASHOKLEY,EQ,       131.75,               2235710000.55,17150006,,
257,,ASIANENE,EQ,       140.30,                  9625800.70,68218,,
258,,ASIANHOTNR,EQ,        81.75,                  3278507.25,40165,,
259,,ASIANTILES,EQ,       139.05,                 65085449.20,463296,,
260,,ASPINWALL,EQ,       158.55,                   917865.35,5767,,
261,,ASTEC,EQ,      1452.15,                 18685845.00,12731,,
262,,ASTERDM,EQ,       191.45,                516004026.70,2713569,,
263,,ASTRAL,EQ,      2419.30,               1558314644.50,641490,,
264,,ASTRAMICRO,EQ,       234.85,                 33066961.85,139543,,
265,,ASTRAZEN,EQ,      3042.70,                 37420149.75,12241,,
266,,ASTRON,EQ,        50.25,                 11399940.40,225129,,
267,,ATALREAL,SM,       162.00,                  6442640.00,41600,,
268,,ATFL,EQ,       970.30,                  2882021.35,2982,,
269,,ATGL,BE,      1771.70,                649078073.45,368312,,
270,,ATLANTA,EQ,        20.50,                  1871754.80,90410,,
271,,ATUL,EQ,      9206.40,               2153709325.00,233503,,
272,,ATULAUTO,EQ,       191.70,                 18143743.85,94697,,
273,,AUBANK,EQ,      1169.35,              12109489504.15,10231005,,
274,,AURDIS,SM,        72.45,                   434400.00,6000,,
275,,AURIONPRO,EQ,       335.15,                 64473290.90,193653,,
276,,AURUM,EQ,       163.65,                 42397747.95,260915,,
277,,AUSOMENT,EQ,        73.70,                   798565.30,10617,,
278,,AUTOAXLES,EQ,      1570.40,                 18363808.40,11694,,
279,,AUTOIND,EQ,        56.95,                   924622.40,16183,,
280,,AVADHSUGAR,EQ,       526.55,                368484628.20,684368,,
281,,AVANTIFEED,EQ,       572.15,                 68660248.45,119544,,
282,,AVG,SM,        67.10,                    80520.00,1200,,
283,,AVSL,SM,        35.35,                   106050.00,3000,,
284,,AVTNPL,EQ,        77.85,                  9185935.35,117824,,
285,,AWHCL,EQ,       317.30,                 35706570.95,111667,,
286,,AXISBNKETF,EQ,       376.86,                  2763647.39,7360,,
287,,AXISBPSETF,EQ,        10.45,                   327554.84,31336,,
288,,AXISCADES,BE,       103.75,                  4566775.45,43754,,
289,,AXISCETF,EQ,        71.14,                   248098.02,3501,,
290,,AXISGOLD,EQ,        41.51,                  4167033.20,100380,,
291,,AXISHCETF,EQ,        87.49,                  1338652.53,15318,,
292,,AXISNIFTY,EQ,       186.83,                   736172.05,3946,,
293,,AXISTECETF,EQ,       390.26,                  1220803.78,3112,,
294,,AYMSYNTEX,EQ,       100.30,                  4444856.70,44036,,
295,,BAFNAPH,EQ,       144.55,                   544511.45,3723,,
296,,BAGFILMS,BE,         5.35,                  3037951.45,607542,,
297,,BAJAJCON,EQ,       193.90,                162077555.15,829000,,
298,,BAJAJELEC,EQ,      1262.70,                193134124.60,150762,,
299,,BAJAJHCARE,EQ,       405.10,                  9176369.60,22529,,
300,,BAJAJHIND,EQ,        16.60,                492127978.50,29669652,,
301,,BALAJITELE,EQ,        61.75,                  5910189.45,95605,,
302,,BALAMINES,EQ,      3685.15,                440632019.10,119873,,
303,,BALAXI,EQ,       516.75,                  1696675.10,3301,,
304,,BALKRISHNA,EQ,        42.30,                   437339.70,10339,,
305,,BALKRISIND,EQ,      2341.30,                300179969.50,128569,,
306,,BALMLAWRIE,EQ,       136.95,               1393673834.40,10125625,,
307,,BALPHARMA,EQ,       115.05,                 39445598.55,329356,,
308,,BALRAMCHIN,EQ,       417.50,               3549186102.50,8410788,,
309,,BANARBEADS,EQ,        94.40,                 26739761.20,280959,,
310,,BANARISUG,EQ,      2779.25,                 28358935.20,10072,,
311,,BANCOINDIA,EQ,       185.15,                 93409646.25,500398,,
312,,BANG,EQ,        36.90,                  1500094.30,40679,,
313,,BANKA,EQ,        82.85,                  3811937.90,45283,,
314,,BANKBARODA,EQ,        84.90,               2877382299.85,33925654,,
315,,BANKBEES,EQ,       379.09,                368128139.08,976199,,
316,,BANKINDIA,EQ,        54.10,                286824895.15,5343001,,
317,,BANSWRAS,EQ,       264.00,                124840516.40,451646,,
318,,BARBEQUE,EQ,      1412.05,                 37718811.15,26724,,
319,,BARTRONICS,BZ,        10.00,                  1273221.85,125826,,
320,,BASF,EQ,      2945.25,                 99534459.15,33610,,
321,,BASML,EQ,        84.00,                 79039491.45,917132,,
322,,BATAINDIA,EQ,      1813.80,                845130204.60,464891,,
323,,BAYERCROP,EQ,      4941.50,                349153242.65,70526,,
324,,BBETF0432,EQ,      1003.99,                  2935003.23,2924,,
325,,BBL,EQ,      1899.30,                 19367229.00,10178,,
326,,BBOX,EQ,       971.30,                 39081101.35,40439,,
327,,BBTC,EQ,      1091.20,                 40362165.10,36820,,
328,,BBTCL,SM,       179.55,                   538650.00,3000,,
329,,BCG,BE,       154.60,                314750076.55,2032005,,
330,,BCLIND,BE,       319.85,                 17730838.90,55821,,
331,,BCONCEPTS,SM,        43.95,                   791100.00,18000,,
332,,BCP,EQ,         7.05,                 18654298.80,2607119,,
333,,BDL,EQ,       389.20,                 41150641.85,104987,,
334,,BEARD-RE,BE,        12.00,                  1441872.00,120156,,
335,,BEARDSELL,EQ,        15.90,                  1058097.30,66547,,
336,,BECTORFOOD,EQ,       378.85,                 17646297.05,46401,,
337,,BEDMUTHA,EQ,        71.45,                  2699977.85,37728,,
338,,BEL,EQ,       213.30,                855424270.45,3985837,,
339,,BEML,EQ,      1840.00,               2832494050.15,1576287,,
340,,BEPL,EQ,       174.85,                167707612.20,956609,,
341,,BESTAGRO,EQ,      1003.80,                 29552703.35,29500,,
342,,BETA,SM,       664.00,                  2843800.00,4400,,
343,,BFINVEST,EQ,       325.90,                  5059235.25,15485,,
344,,BFUTILITIE,EQ,       395.55,                 52512808.95,132868,,
345,,BGRENERGY,EQ,        97.80,                269535407.00,2812416,,
346,,BHAGCHEM,EQ,       962.65,                  3985787.00,4119,,
347,,BHAGERIA,EQ,       259.35,                 13423185.00,51416,,
348,,BHAGYANGR,EQ,        51.70,                 16461745.55,315200,,
349,,BHAGYAPROP,EQ,        36.30,                  3735846.95,103622,,
350,,BHANDARI,BE,        11.60,                 10897833.70,945369,,
351,,BHARATFORG,EQ,       721.00,               1026326736.60,1426330,,
352,,BHARATGEAR,EQ,       157.10,                 18315384.80,117498,,
353,,BHARATRAS,EQ,     12593.60,                261544384.15,21013,,
354,,BHARATWIRE,EQ,        69.55,                 10305423.30,147751,,
355,,BHEL,EQ,        59.80,               1265717458.40,21100778,,
356,,BIGBLOC,EQ,        66.70,                 28182562.70,421321,,
357,,BIL,EQ,       323.75,                  7501172.10,22977,,
358,,BINDALAGRO,EQ,        28.85,                 17930644.00,610713,,
359,,BIOFILCHEM,EQ,        62.25,                  2177791.50,35094,,
360,,BIRET,RR,       295.82,                 71105243.68,240771,,
361,,BIRLACABLE,EQ,       105.35,                 20339684.65,194255,,
362,,BIRLACORPN,EQ,      1457.90,                 80580033.70,54979,,
363,,BIRLAMONEY,EQ,        67.90,                 76057136.30,1119448,,
364,,BIRLATYRE,EQ,        24.75,                  6296197.20,254194,,
365,,BKMINDST,BZ,         2.95,                  1405922.00,477010,,
366,,BLBLIMITED,BE,        25.10,                   795795.50,31705,,
367,,BLISSGVS,EQ,        99.95,                 51777854.60,513679,,
368,,BLKASHYAP,EQ,        28.45,                  5497228.75,193499,,
369,,BLS,BE,       188.85,                  7717817.95,40750,,
370,,BLUEDART,EQ,      6808.05,                298791470.00,44370,,
371,,BLUESTARCO,EQ,       998.30,                 88826570.30,87492,,
372,,BMETRICS,SM,       147.80,                  1573560.00,10800,,
373,,BODALCHEM,EQ,       111.25,                 36192775.35,324586,,
374,,BOMDYEING,EQ,       108.50,                593581084.85,5435570,,
375,,BOROLTD,BE,       395.15,                 29349402.25,73669,,
376,,BORORENEW,EQ,       647.55,                214908671.50,329651,,
377,,BPL,EQ,        69.75,                  9858252.60,140929,,
378,,BRFL,BZ,         8.05,                  1332134.60,165269,,
379,,BRIGADE,EQ,       467.10,                255486090.35,543258,,
380,,BRIGHT,SM,         7.85,                  1695600.00,216000,,
381,,BRITANNIA,N3,        29.51,                   163100.12,5524,,
382,,BRITANNIA,N2,        31.08,                   823567.29,26508,,
383,,BRNL,EQ,        31.85,                 20165302.35,633066,,
384,,BROOKS,EQ,        98.35,                  8592629.85,86162,,
385,,BSE,EQ,      1906.60,                666229695.95,349262,,
386,,BSHSL,EQ,       322.45,                   661518.80,2038,,
387,,BSL,EQ,       115.10,                  1307076.65,11378,,
388,,BSLGOLDETF,EQ,        43.66,                   364446.67,8319,,
389,,BSLNIFTY,EQ,        19.93,                   587940.11,29584,,
390,,BSLSENETFG,EQ,        57.58,                   209304.07,3655,,
391,,BSOFT,EQ,       550.95,               1030122981.70,1867208,,
392,,BURGERKING,EQ,       139.55,                182521742.45,1302448,,
393,,BURNPUR,BE,         6.10,                  6063831.05,1007113,,
394,,BUTTERFLY,EQ,      1237.70,                109469379.55,89247,,
395,,BVCL,BE,        21.00,                   419784.10,19892,,
396,,BYKE,EQ,        30.15,                  3624488.90,118252,,
397,,CADSYS,SM,        25.35,                   101500.00,4000,,
398,,CALSOFT,EQ,        43.75,                  6220483.75,140019,,
