,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
0,,Nifty 50,     17745.90,     17797.60,     17905.00,     17704.55,     17812.70,66.8
1,,NIFTY50 EQL Wgt,     19821.55,     19884.90,     19973.30,     19805.05,     19923.70,102.15
2,,NIFTY100 EQL Wgt,     20884.65,     20944.70,     21038.45,     20851.00,     20974.80,90.15
3,,NIFTY100 LowVol30,     13333.80,     13372.75,     13444.30,     13364.25,     13435.25,101.45
4,,NIFTY Alpha 50,     34947.25,     35171.15,     35447.10,     34917.35,     35148.60,201.35
5,,NIFTY MIDCAP 150,     11698.70,     11725.95,     11776.75,     11671.25,     11741.95,43.25
6,,NIFTY SMLCAP 50,      5412.25,      5437.70,      5457.10,      5380.40,      5404.10,-8.15
7,,NIFTY SMLCAP 250,     10034.95,     10079.40,     10137.90,     10013.40,     10076.60,41.65
8,,NIFTY MIDSML 400,     11097.55,     11130.90,     11184.20,     11072.45,     11140.20,42.65
9,,NIFTY200 QUALTY30,     15219.50,     15259.50,     15361.95,     15242.30,     15335.00,115.5
10,,Nifty FinSrv25 50,     17986.30,     18015.45,     18143.60,     17887.00,     18008.75,22.45
11,,NIFTY AlphaLowVol,     17747.05,     17793.90,     17935.60,     17792.25,     17909.50,162.45
12,,Nifty200Momentm30,     20948.10,     21039.55,     21157.40,     20887.85,     21008.10,60.0
13,,Nifty100ESGSecLdr,      3010.20,      3015.90,      3032.75,      3002.95,      3020.15,9.95
14,,Nifty IT,     38009.00,     38140.15,     38394.80,     38003.15,     38139.85,130.85
15,,Nifty Next 50,     42649.60,     42739.05,     42964.85,     42574.20,     42826.35,176.75
16,,Nifty Bank,     37490.25,     37667.05,     38134.85,     37427.80,     37739.60,249.35
17,,NIFTY MIDCAP 100,     30956.85,     31054.05,     31198.75,     30892.55,     31111.55,154.7
18,,Nifty 500,     15290.10,     15333.45,     15418.40,     15255.45,     15348.55,58.45
19,,Nifty 100,     17985.60,     18035.70,     18140.85,     17944.40,     18053.95,68.35
20,,Nifty Midcap 50,      8596.20,      8623.75,      8674.40,      8581.80,      8647.10,50.9
21,,Nifty Realty,       485.65,       488.75,       492.00,       482.00,       485.80,0.15
22,,Nifty Infra,      5061.65,      5081.95,      5111.30,      5057.45,      5090.70,29.05
23,,Nifty Energy,     23370.60,     23477.10,     23641.75,     23379.00,     23577.70,207.1
