,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
62,,NIFTY HEALTHCARE,      8755.45,      8765.75,      8825.95,      8738.10,      8757.75,2.3
63,,NIFTY CONSR DURBL,     29874.25,     29812.35,     30017.25,     29780.00,     29836.95,-37.3
64,,NIFTY OIL AND GAS,      7733.90,      7753.75,      7781.50,      7718.10,      7755.30,21.4
65,,NIFTY500 MULTICAP,     10217.10,     10225.65,     10267.90,     10196.95,     10236.55,19.45
66,,NIFTY LARGEMID250,     10101.65,     10100.90,     10146.45,     10081.90,     10122.50,20.85
67,,NIFTY MID SELECT,      7737.15,      7736.50,      7794.80,      7731.05,      7776.00,38.85
68,,NIFTY TOTAL MKT,      8622.20,      8624.60,      8658.35,      8603.95,      8641.20,19.0
69,,NIFTY MICROCAP250,     10853.05,     10928.35,     10943.95,     10838.90,     10851.85,-1.2
70,,NIFTY IND DIGITAL,      7223.95,      7176.75,      7225.30,      7146.25,      7177.05,-46.9
71,,ADVANCES,1036,,,,,
72,,DECLINES,1111,,,,,
73,,UNCHANGED,39,,,,,
74,,Total securities that have hit their price bands today,407,,,,,
75,,TOP 25 Securities Today :,,,,,,
76,,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
77,,IDEA,EQ,        14.85,        11.80,-20.54,2640.74,
78,,RELIANCE,EQ,      2438.00,      2455.55,0.72,1839.39,
79,,GREAVESCOT,EQ,       209.40,       238.05,13.68,1766.64,
80,,HDFC,EQ,      2659.65,      2710.95,1.93,1126.55,
81,,TATASTEEL,EQ,      1169.05,      1130.25,-3.32,1102.67,
82,,INFY,EQ,      1850.75,      1855.60,0.26,956.5,
83,,ADANIENT,EQ,      1752.60,      1843.90,5.21,922.23,
84,,HCLTECH,EQ,      1288.10,      1343.65,4.31,900.71,
85,,SAIL,EQ,       109.75,       104.40,-4.87,885.84,
86,,TATAMOTORS,EQ,       503.70,       501.30,-0.48,819.65,
87,,SBIN,EQ,       503.65,       505.95,0.46,812.17,
88,,ICICIBANK,EQ,       810.75,       810.65,-0.01,807.45,
89,,BAJFINANCE,EQ,      7731.30,      7669.85,-0.79,794.23,
90,,BHARTIARTL,EQ,       704.95,       703.45,-0.21,746.21,
91,,PAYTM,EQ,      1158.05,      1119.65,-3.32,743.03,
92,,TCS,EQ,      3879.85,      3915.90,0.93,742.8,
93,,ADANIPORTS,EQ,       738.85,       765.10,3.55,673.61,
94,,HDFCBANK,EQ,      1559.15,      1565.90,0.43,653.81,
95,,TATAPOWER,EQ,       231.75,       233.10,0.58,596.57,
96,,POONAWALLA,EQ,       288.60,       274.85,-4.76,572.5,
97,,MARUTI,EQ,      8125.60,      8143.85,0.22,558.99,
98,,JPPOWER,EQ,         9.25,        10.15,9.73,540.93,
99,,AXISBANK,EQ,       742.80,       743.25,0.06,538.94,
100,,WIPRO,EQ,       693.50,       694.15,0.09,537.41,
101,,JUSTDIAL,EQ,       810.85,       862.45,6.36,526.73,
102,,Top Five Nifty 50 Gainers:,,,,,,
103,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
104,,HCLTECH,EQ,      1343.65,      1288.10,4.31,,
105,,ADANIPORTS,EQ,       765.10,       738.85,3.55,,
106,,HDFC,EQ,      2710.95,      2659.65,1.93,,
107,,ONGC,EQ,       160.95,       158.35,1.64,,
108,,TECHM,EQ,      1737.15,      1716.00,1.23,,
109,,Top Five Nifty 50 Losers:,,,,,,
110,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
111,,JSWSTEEL,EQ,       645.70,       672.10,-3.93,,
112,,TATASTEEL,EQ,      1130.25,      1169.05,-3.32,,
113,,BPCL,EQ,       391.15,       397.55,-1.61,,
114,,COALINDIA,EQ,       158.55,       160.70,-1.34,,
115,,HINDALCO,EQ,       486.35,       492.90,-1.33,,
116,,Securities Price Volume Data in Normal market,,,,,,
117,,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
118,,20MICRONS,EQ,        81.80,                216708906.90,2510710,,
119,,21STCENMGM,EQ,        48.80,                  1262509.10,25906,,
120,,3IINFOLTD,EQ,        86.25,                186300997.60,2120813,,
121,,3MINDIA,EQ,     25282.60,                 45422629.55,1787,,
122,,3PLAND,EQ,        23.90,                   471403.60,19724,,
123,,509GS2022,GS,        97.50,                    28275.00,290,,
124,,5PAISA,EQ,       422.55,                 45400766.20,107855,,
125,,622GS2035,GS,        94.07,                       94.07,1,,
126,,63MOONS,EQ,       320.90,                  7333527.70,22853,,
127,,667GS2035,GS,       102.90,                      102.90,1,,
128,,667GS2050,GS,        96.99,                    55769.25,575,,
129,,676GS2061,GS,       100.00,                   671796.10,6701,,
130,,68GS2060,GS,       101.00,                    20049.00,199,,
131,,699GS2051,GS,        99.20,                   100719.90,1011,,
132,,717GS2028,GS,       102.00,                    13566.00,133,,
133,,759GS2026,GS,       107.50,                   590247.60,5500,,
134,,769GS2043,GS,       115.50,                     6352.50,55,,
135,,A2ZINFRA,EQ,        13.10,                  5355240.70,408797,,
136,,AAATECH,SM,        71.00,                  7172400.00,102000,,
137,,AAKASH,EQ,       253.60,                 15700242.60,62101,,
138,,AAREYDRUGS,EQ,        53.05,                 11687937.90,216180,,
139,,AARON,EQ,       132.60,                  1700578.00,12624,,
140,,AARTIDRUGS,EQ,       528.95,                 71573623.85,134328,,
141,,AARTIIND,EQ,      1100.10,               1633100544.20,1488214,,
142,,AARTISURF,EQ,      1040.40,                 14717937.30,14073,,
143,,AARVEEDEN,EQ,        30.30,                  2011263.10,66902,,
144,,AARVI,EQ,        92.25,                  4257653.65,45775,,
145,,AAVAS,EQ,      2903.95,                410654610.40,143826,,
146,,ABAN,EQ,        50.40,                 10871495.45,213356,,
147,,ABB,EQ,      2339.45,                593425242.30,255404,,
148,,ABCAPITAL,EQ,       135.70,               2428162300.85,17736811,,
149,,ABCOTS,ST,        40.40,                 29674000.00,756000,,
150,,ABFRL,EQ,       294.25,                521532313.75,1773684,,
151,,ABMINTLLTD,EQ,        98.25,                   243777.70,2497,,
152,,ABSLAMC,EQ,       539.65,                108448106.60,199215,,
153,,ABSLBANETF,EQ,        38.17,                   365550.64,9588,,
154,,ABSLNN50ET,EQ,        43.88,                   900520.62,20672,,
155,,ACCELYA,EQ,      1102.15,                 11372383.80,10264,,
156,,ACCORD,SM,        21.80,                    43600.00,2000,,
157,,ACCURACY,EQ,       210.80,                 15065412.50,70389,,
158,,ACE,EQ,       226.90,                 68341566.00,297154,,
159,,ACRYSIL,EQ,       813.45,                 25750748.40,31614,,
160,,ADANIGREEN,EQ,      1567.95,               2064285624.40,1351146,,
161,,ADANIPOWER,EQ,       108.55,               2310431539.10,21242976,,
162,,ADFFOODS,EQ,       844.90,                 21267617.70,25078,,
163,,ADL,BE,        57.95,                   381240.75,6486,,
164,,ADORWELD,EQ,       734.10,                  8514551.60,11697,,
165,,ADROITINFO,BE,        12.75,                   252985.50,19842,,
166,,ADSL,EQ,       161.40,                 54791685.30,333794,,
167,,ADVANIHOTR,EQ,        77.80,                  1472511.00,18795,,
168,,ADVENZYMES,EQ,       327.95,                 52912351.80,159943,,
169,,AEGISCHEM,EQ,       214.05,                 68053467.45,317286,,
170,,AFFLE,EQ,      1388.40,               2392388820.70,1732855,,
171,,AGARIND,EQ,       472.35,                 34891652.55,74302,,
172,,AGRITECH,EQ,        69.30,                   799417.40,11547,,
173,,AGROPHOS,EQ,        26.45,                  6169185.30,234420,,
174,,AHLADA,EQ,       135.70,                  3179032.25,23022,,
175,,AHLEAST,EQ,       188.55,                  2499403.00,13180,,
176,,AHLUCONT,EQ,       421.35,                  5968870.40,14210,,
177,,AIAENG,EQ,      1826.20,                 18662864.35,10167,,
178,,AILIMITED,SM,        26.70,                   331950.00,12000,,
179,,AIRAN,EQ,        23.60,                 51349855.45,2131106,,
180,,AIROLAM,EQ,        75.60,                  2304496.90,30312,,
181,,AIRTELPP,E1,       363.65,                 52033043.15,144597,,
182,,AISL,SM,        53.75,                   313680.00,6000,,
183,,AJANTPHARM,EQ,      2279.30,                108282583.15,47118,,
184,,AJMERA,EQ,       358.50,                 55649718.05,157017,,
185,,AJOONI,EQ,        74.90,                 15317673.15,205359,,
186,,AJRINFRA,BE,         3.15,                  2355232.95,747693,,
187,,AKASH,BE,       176.60,                   272970.90,1529,,
188,,AKG,EQ,        58.20,                  6397156.05,108413,,
189,,AKSHARCHEM,EQ,       456.15,                  5381484.35,11743,,
190,,AKSHOPTFBR,EQ,        12.45,                 10421024.35,819720,,
191,,AKZOINDIA,EQ,      1980.00,                 15932700.90,8026,,
192,,ALANKIT,EQ,        20.65,                 90711122.95,4402994,,
193,,ALBERTDAVD,EQ,       684.65,                 16701519.35,24320,,
194,,ALEMBICLTD,EQ,       107.95,                 22437339.95,206564,,
195,,ALICON,EQ,       838.00,                 22098218.90,25992,,
196,,ALKALI,EQ,       107.65,                 20410546.25,198000,,
197,,ALKYLAMINE,EQ,      3670.15,                150737559.25,40976,,
198,,ALLCARGO,EQ,       376.05,                 92548379.55,244571,,
199,,ALLSEC,EQ,       638.10,                 36866186.65,56637,,
200,,ALMONDZ,EQ,       127.20,                  3098397.35,24435,,
201,,ALOKINDS,EQ,        30.00,               3184108188.25,103553571,,
202,,ALPA,EQ,        83.90,                 13727882.80,160241,,
203,,ALPHAGEO,EQ,       394.45,                 17020663.55,42550,,
204,,AMARAJABAT,EQ,       634.30,                339551390.20,533868,,
205,,AMBER,EQ,      3473.80,                209168727.30,59448,,
206,,AMBICAAGAR,EQ,        26.10,                 13590379.60,491157,,
207,,AMBIKCO,EQ,      2145.90,                 49290539.00,22792,,
208,,AMDIND,EQ,        48.00,                  5304926.85,112596,,
209,,AMIORG,EQ,      1132.30,                784383235.70,698761,,
210,,AMJLAND,EQ,        37.05,                  7604246.60,200827,,
211,,AMJUMBO,SM,         7.25,                   737200.00,104000,,
212,,AMRUTANJAN,EQ,       940.90,                 25397352.95,26923,,
213,,ANANDRATHI,EQ,       626.00,                238004216.80,378459,,
214,,ANANTRAJ,EQ,        75.35,                 44420846.30,583964,,
215,,ANDHRACEMT,EQ,        19.15,                 35943261.80,1891946,,
216,,ANDHRAPAP,EQ,       217.35,                 13574758.15,62550,,
217,,ANDHRSUGAR,EQ,       130.70,                 41028273.20,311213,,
218,,ANDREWYU,EQ,        27.85,                 26554670.45,936410,,
219,,ANGELONE,EQ,      1257.90,                321675129.70,254085,,
220,,ANIKINDS,EQ,        37.80,                  7597643.30,202137,,
221,,ANKITMETAL,BE,        20.75,                  1580320.00,76160,,
222,,ANMOL,EQ,       184.85,                  7643225.40,41109,,
223,,ANSALAPI,EQ,        13.40,                  3113903.20,230587,,
224,,ANSALHSG,BE,         9.70,                  2195202.10,225780,,
225,,ANTGRAPHIC,BE,         1.95,                   255873.15,131217,,
226,,ANUP,EQ,      1049.60,                 24238810.75,22950,,
227,,ANURAS,EQ,      1050.40,                299657571.15,283114,,
228,,APARINDS,EQ,       767.05,                 40910015.40,52903,,
229,,APCL,EQ,       330.20,                 17859735.30,53634,,
230,,APCOTEXIND,EQ,       384.75,                 15136215.85,39087,,
231,,APEX,EQ,       301.20,                 31431278.35,103639,,
232,,APLAPOLLO,EQ,       895.85,                650195662.60,712598,,
233,,APLLTD,EQ,       818.85,                334813902.40,409224,,
234,,APOLLO,EQ,       159.00,                 79579300.95,492444,,
235,,APOLLOPIPE,EQ,       536.20,                 30855129.50,57368,,
236,,APOLLOTYRE,EQ,       231.85,                442252542.20,1911686,,
237,,APOLSINHOT,EQ,       834.20,                   643950.00,774,,
238,,APTECHT,EQ,       429.15,                161331129.10,374248,,
239,,APTUS,EQ,       350.00,                 99029893.25,278409,,
240,,ARCHIDPLY,EQ,        55.90,                 17717343.15,307915,,
241,,ARCHIES,EQ,        20.05,                  9182670.30,445082,,
242,,ARENTERP,BE,        56.95,                  1922695.25,33183,,
243,,ARIES,EQ,       167.10,                 54391206.45,323251,,
244,,ARIHANT,EQ,        41.45,                  1408760.25,33570,,
245,,ARIHANTCAP,EQ,       246.45,                 15486635.65,61432,,
246,,ARIHANTSUP,EQ,       184.50,                 40595767.30,222279,,
247,,ARMANFIN,EQ,       823.95,                 12060966.95,14408,,
248,,AROGRANITE,EQ,        79.60,                  5489685.70,68814,,
249,,ARROWGREEN,EQ,       123.75,                  2468676.35,19648,,
250,,ARSHIYA,EQ,        37.15,                  7068646.90,185729,,
251,,ARSSINFRA,EQ,        42.55,                 14008091.95,325036,,
252,,ARTEMISMED,EQ,        48.75,                  8142139.05,167982,,
253,,ARTNIRMAN,BE,       109.25,                   238602.00,2184,,
254,,ARVEE,EQ,        86.25,                   185062.85,2144,,
255,,ARVIND,EQ,       132.80,                231223800.95,1719563,,
256,,ARVINDFASN,EQ,       283.95,                 55191512.05,192733,,
257,,ARVSMART,EQ,       237.50,                108859651.30,437938,,
258,,ASAHIINDIA,EQ,       572.10,                748291682.10,1312415,,
259,,ASAHISONG,EQ,       305.75,                 38082531.25,122572,,
260,,ASAL,BE,       925.45,                147967469.05,160778,,
261,,ASALCBR,EQ,       506.45,                 18890082.30,36863,,
262,,ASHAPURMIN,EQ,       105.25,                 21378454.00,201910,,
263,,ASHIANA,EQ,       170.15,                  9746871.35,56704,,
264,,ASHIMASYN,EQ,        21.45,                 37886362.30,1699227,,
265,,ASHOKA,EQ,       101.90,                 82533264.70,803447,,
266,,ASHOKLEY,EQ,       135.15,               1029942256.30,7638743,,
267,,ASIANENE,EQ,       154.90,                 41019608.70,266473,,
268,,ASIANHOTNR,EQ,        81.65,                  1785244.85,21782,,
269,,ASIANTILES,EQ,       130.45,                 47807270.80,365795,,
270,,ASLIND,SM,        38.00,                   306800.00,8000,,
271,,ASPINWALL,EQ,       153.15,                  2088127.45,13544,,
272,,ASTEC,EQ,      1684.05,                193260061.80,113916,,
273,,ASTERDM,EQ,       183.85,                 73172717.70,395405,,
274,,ASTRAL,EQ,      2452.65,               1540425213.00,619575,,
275,,ASTRAMICRO,EQ,       231.75,                 55594956.10,236988,,
276,,ASTRAZEN,EQ,      3016.70,                 46928334.45,15545,,
277,,ASTRON,EQ,        50.90,                  2714269.15,53371,,
278,,ATALREAL,SM,       178.15,                  5064560.00,28800,,
279,,ATFL,EQ,       972.85,                 13289932.80,13892,,
280,,ATGL,BE,      1779.95,                317086570.75,178094,,
281,,ATLANTA,EQ,        21.15,                  3087995.30,148287,,
282,,ATUL,EQ,      9686.50,                276317979.20,28628,,
283,,ATULAUTO,EQ,       193.15,                 14558125.60,74986,,
284,,AUBANK,EQ,      1298.80,               4771116810.85,3717927,,
285,,AURDIS,SM,        73.30,                   296600.00,4000,,
286,,AURIONPRO,EQ,       339.40,                 61324434.15,177220,,
287,,AURUM,EQ,       160.50,                 31600885.05,195675,,
288,,AUSOMENT,EQ,        77.40,                   491883.45,6403,,
289,,AUTOAXLES,EQ,      1623.45,                130865155.75,81825,,
290,,AUTOIND,EQ,        70.40,                 25778512.15,368435,,
291,,AVADHSUGAR,EQ,       528.45,                178637866.70,332166,,
292,,AVANTIFEED,EQ,       590.40,                252048370.10,428733,,
293,,AVG,SM,        62.25,                   222300.00,3600,,
294,,AVTNPL,EQ,        80.70,                  7924917.60,97988,,
295,,AWHCL,EQ,       328.20,                102560370.20,309306,,
296,,AXISBNKETF,EQ,       383.10,                   155559.12,407,,
297,,AXISBPSETF,EQ,        10.43,                   398525.57,38193,,
298,,AXISCADES,BE,       109.15,                  5867877.95,53441,,
299,,AXISCETF,EQ,        72.23,                   910245.95,12654,,
300,,AXISGOLD,EQ,        41.21,                  2165898.89,52592,,
301,,AXISHCETF,EQ,        87.21,                   132945.21,1525,,
302,,AXISNIFTY,EQ,       188.90,                  1703143.65,9039,,
303,,AXISTECETF,EQ,       390.80,                   641736.66,1645,,
304,,AYMSYNTEX,EQ,       131.45,                 54951174.15,405501,,
305,,BAFNAPH,EQ,       142.80,                  1606480.00,11215,,
306,,BAGFILMS,BE,         6.40,                   502624.00,78535,,
307,,BAJAJCON,EQ,       193.95,                 72571186.25,373625,,
308,,BAJAJELEC,EQ,      1234.05,                205576721.90,165738,,
309,,BAJAJHCARE,EQ,       414.30,                 95670599.95,226790,,
310,,BAJAJHIND,EQ,        16.35,                194941532.60,11606154,,
311,,BALAJITELE,EQ,        67.75,                107121257.85,1594794,,
312,,BALAMINES,EQ,      3685.55,                236766973.70,64463,,
313,,BALAXI,EQ,       514.15,                  1047458.60,2023,,
314,,BALKRISHNA,EQ,        46.50,                 10741237.35,221360,,
315,,BALKRISIND,EQ,      2420.90,                422926535.10,174747,,
316,,BALMLAWRIE,EQ,       134.30,                 53438102.80,394682,,
317,,BALPHARMA,EQ,       118.50,                 17895340.95,149196,,
318,,BALRAMCHIN,EQ,       419.45,                798588969.60,1896909,,
319,,BANARBEADS,EQ,        87.70,                  4767277.85,54227,,
320,,BANARISUG,EQ,      2817.45,                  8316083.00,2928,,
321,,BANCOINDIA,EQ,       189.05,                 17705596.95,92935,,
322,,BANG,EQ,        39.60,                  2531971.65,63052,,
323,,BANKA,EQ,        84.85,                  1769854.80,20518,,
324,,BANKBARODA,EQ,        92.20,               2528628796.30,27427262,,
325,,BANKBEES,EQ,       386.43,                202008004.31,523980,,
326,,BANKINDIA,EQ,        54.70,                170343291.80,3094992,,
327,,BANSWRAS,EQ,       291.25,                 28165843.30,94608,,
328,,BARBEQUE,EQ,      1396.70,                 57917030.40,41162,,
329,,BARTRONICS,BZ,         8.20,                   645930.40,78772,,
330,,BASF,EQ,      3178.70,                919350311.40,291104,,
331,,BASML,EQ,        92.70,                 84072377.10,920379,,
332,,BATAINDIA,EQ,      1921.40,                813595567.90,422485,,
333,,BAYERCROP,EQ,      5087.85,                 81281367.15,15990,,
334,,BBETF0432,EQ,       998.09,                 21026211.38,21045,,
335,,BBL,EQ,      1867.30,                 23473620.40,12516,,
336,,BBOX,EQ,       974.60,                 10716601.00,10901,,
337,,BBTC,EQ,      1116.10,                192063171.60,170697,,
338,,BBTCL,SM,       218.10,                  2617200.00,12000,,
339,,BCG,BE,       187.80,                173305783.80,922821,,
340,,BCLIND,BE,       361.30,                 28610426.00,79888,,
341,,BCONCEPTS,EQ,        53.25,                   426585.75,8011,,
342,,BCP,EQ,         8.50,                 13648269.80,1606770,,
343,,BDL,EQ,       409.55,                248921573.85,602344,,
344,,BEARDSELL,EQ,        19.20,                   560313.60,29183,,
345,,BECTORFOOD,EQ,       381.35,                 27774273.50,72470,,
346,,BEDMUTHA,EQ,        82.70,                  5332909.50,64485,,
347,,BEL,EQ,       210.45,                701200934.40,3340706,,
348,,BEML,EQ,      1892.10,                772451472.50,412607,,
349,,BEPL,EQ,       174.90,                 70335769.80,400205,,
350,,BESTAGRO,EQ,      1001.60,                 16094339.45,15829,,
351,,BETA,SM,       631.75,                  3317320.00,5200,,
352,,BEWLTD,SM,       622.75,                  6227500.00,10000,,
353,,BFINVEST,EQ,       330.80,                 11670529.40,35050,,
354,,BFUTILITIE,EQ,       404.85,                111817060.05,273391,,
355,,BGRENERGY,EQ,       106.80,                 69660640.40,647346,,
356,,BHAGCHEM,EQ,       990.35,                  5015747.15,5143,,
357,,BHAGERIA,EQ,       257.55,                  5489347.95,21220,,
358,,BHAGYANGR,EQ,        51.30,                  2600758.30,50673,,
359,,BHAGYAPROP,EQ,        35.80,                  2413497.20,67185,,
360,,BHANDARI,BE,        14.00,                  1683206.00,120229,,
361,,BHARATFORG,EQ,       769.70,                662129224.15,861216,,
362,,BHARATGEAR,EQ,       173.35,                 13592713.20,77671,,
363,,BHARATRAS,EQ,     11982.50,                 40180304.25,3326,,
364,,BHARATWIRE,EQ,        68.20,                  4839172.20,69318,,
365,,BHEL,EQ,        61.90,               1763940610.55,28263294,,
366,,BIGBLOC,EQ,        79.60,                 22349881.30,282016,,
367,,BIL,EQ,       319.75,                  5686533.35,17560,,
368,,BINDALAGRO,EQ,        31.00,                 10954842.05,345807,,
369,,BIOFILCHEM,EQ,        97.90,                181526385.30,1876189,,
370,,BIRET,RR,       292.26,                 34009574.73,116398,,
371,,BIRLACABLE,EQ,       105.60,                 16007279.90,148368,,
372,,BIRLACORPN,EQ,      1445.95,                 71470604.65,48932,,
373,,BIRLAMONEY,EQ,        74.85,                 38426394.25,508920,,
374,,BIRLATYRE,EQ,        26.20,                 23122227.95,881742,,
375,,BKMINDST,BZ,         3.50,                    94937.50,27125,,
376,,BLBLIMITED,BE,        30.45,                  2744214.90,90122,,
377,,BLISSGVS,EQ,        99.35,                 41868875.40,419752,,
378,,BLKASHYAP,EQ,        28.85,                 11063741.60,378990,,
379,,BLS,BE,       220.25,                 34403661.85,154881,,
380,,BLUEDART,EQ,      7011.60,                189357725.05,27355,,
381,,BLUESTARCO,EQ,       979.30,                 60059110.35,60793,,
382,,BMETRICS,SM,       140.15,                   342180.00,2400,,
383,,BODALCHEM,EQ,       116.65,                 75923223.80,638374,,
384,,BOMDYEING,EQ,       115.90,               1640972288.55,13917935,,
385,,BOROLTD,BE,       380.85,                 32583379.65,84512,,
386,,BORORENEW,EQ,       649.05,                170411745.75,259777,,
387,,BPL,EQ,        69.45,                  7660078.55,109696,,
388,,BRFL,BZ,         8.65,                  4216793.30,483054,,
389,,BRIGADE,EQ,       463.70,                331531977.85,714197,,
390,,BRIGHT,SM,         9.45,                 18137100.00,1992000,,
391,,BRITANNIA,N3,        29.51,                   381036.04,12914,,
392,,BRITANNIA,N2,        31.10,                    37920.65,1220,,
393,,BRNL,EQ,        32.40,                  4634800.15,140853,,
394,,BROOKS,EQ,       107.30,                  5351539.65,49106,,
