,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
23,,Nifty Midcap 50,      8202.10,      8019.95,      8054.55,      7858.40,      7880.25,-321.85
24,,Nifty Realty,       461.85,       452.00,       452.75,       434.85,       437.40,-24.45
25,,Nifty Infra,      4991.95,      4920.10,      4922.90,      4818.90,      4832.40,-159.55
26,,Nifty Energy,     24549.70,     24211.20,     24333.60,     23819.65,     23899.80,-649.9
27,,Nifty FMCG,     36671.65,     35988.05,     36027.30,     35556.10,     35661.25,-1010.4
28,,Nifty MNC,     18923.75,     18571.70,     18632.75,     18328.45,     18379.00,-544.75
29,,Nifty Pharma,     13510.30,     13334.60,     13482.70,     13218.25,     13252.15,-258.15
30,,Nifty PSE,      4072.65,      4032.80,      4052.45,      3942.40,      3953.20,-119.45
31,,Nifty PSU Bank,      2963.65,      2869.15,      2880.55,      2776.80,      2787.40,-176.25
32,,Nifty Serv Sector,     24238.65,     23813.00,     23860.15,     23409.35,     23451.95,-786.7
33,,India VIX,18.6800,18.6800,23.5350,18.6800,22.9775,4.2975
34,,Nifty Auto,     11552.90,     11306.90,     11335.20,     11056.65,     11107.15,-445.75
35,,Nifty Metal,      6023.80,      5892.75,      5913.50,      5702.45,      5719.00,-304.8
36,,Nifty Media,      2221.45,      2177.95,      2195.40,      2120.60,      2127.70,-93.75
37,,NIFTY SMLCAP 100,     10693.30,     10412.20,     10483.85,     10188.85,     10218.80,-474.5
38,,Nifty 200,      9183.90,      9014.35,      9031.40,      8870.50,      8889.10,-294.8
39,,Nifty Div Opps 50,      3683.70,      3626.85,      3643.55,      3578.05,      3586.10,-97.6
40,,Nifty Commodities,      5910.90,      5809.75,      5829.05,      5680.25,      5695.65,-215.25
41,,Nifty Consumption,      6925.05,      6781.45,      6804.75,      6707.60,      6725.80,-199.25
42,,Nifty Fin Service,     17803.00,     17439.80,     17488.45,     17022.40,     17059.10,-743.9
43,,Nifty50 Div Point,       168.71,       179.22,       179.22,       179.22,       179.22,10.51
44,,Nifty100 Liq 15,      4594.90,      4508.35,      4519.95,      4430.35,      4444.55,-150.35
45,,Nifty CPSE,      2465.35,      2448.60,      2474.15,      2396.85,      2403.80,-61.55
46,,Nifty GrowSect 15,      7686.85,      7548.70,      7569.75,      7464.60,      7485.20,-201.65
47,,Nifty50 PR 2x Lev,      8782.10,      8477.85,      8484.45,      8208.75,      8241.90,-540.2
48,,Nifty50 PR 1x Inv,       255.50,       259.95,       263.85,       259.85,       263.40,7.9
49,,Nifty50 TR 2x Lev,     11964.70,     11564.65,     11573.70,     11198.05,     11243.25,-721.45
50,,Nifty50 TR 1x Inv,       219.00,       222.70,       226.05,       222.60,       225.65,6.65
51,,Nifty50 Value 20,      8967.10,      8843.75,      8886.35,      8724.00,      8743.05,-224.05
52,,Nifty Mid Liq 15,      7376.95,      7204.65,      7225.90,      7017.95,      7042.75,-334.2
53,,Nifty Pvt Bank,     19474.15,     19055.55,     19123.60,     18645.95,     18689.40,-784.75
54,,NIFTY100 Qualty30,      3825.70,      3755.85,      3777.55,      3729.95,      3739.30,-86.4
55,,Nifty GS 8 13Yr,      2276.60,      2277.02,      2283.47,      2275.21,      2283.10,6.5
56,,Nifty GS 10Yr,      2035.52,      2035.89,      2042.99,      2033.35,      2041.45,5.93
57,,Nifty GS 10Yr Cln,       905.63,       905.63,       908.80,       904.49,       908.12,2.49
58,,Nifty GS 4 8Yr,      2508.32,      2508.73,      2511.28,      2505.62,      2510.16,1.84
59,,Nifty GS 11 15Yr,      2452.35,      2452.81,      2472.89,      2450.91,      2466.14,13.79
60,,Nifty GS 15YrPlus,      2679.46,      2679.98,      2684.63,      2678.76,      2684.63,5.17
61,,Nifty GS Compsite,      2356.92,      2357.33,      2366.36,      2355.44,      2363.82,6.9
62,,NIFTY HEALTHCARE,      8409.65,      8299.20,      8398.70,      8217.00,      8235.40,-174.25
63,,NIFTY CONSR DURBL,     27488.10,     26908.40,     27016.55,     26611.95,     26786.10,-702.0
64,,NIFTY OIL AND GAS,      7601.30,      7490.75,      7556.15,      7397.00,      7420.85,-180.45
65,,NIFTY500 MULTICAP,      9751.65,      9548.60,      9578.95,      9383.30,      9403.45,-348.2
66,,NIFTY LARGEMID250,      9663.05,      9464.80,      9492.70,      9307.15,      9328.70,-334.35
67,,NIFTY MID SELECT,      7362.15,      7201.55,      7220.10,      7024.55,      7047.00,-315.15
68,,NIFTY TOTAL MKT,      8286.40,      8127.50,      8145.65,      7994.35,      8010.85,-275.55
69,,NIFTY MICROCAP250,     10452.60,     10227.60,     10266.75,      9954.30,      9975.60,-477.0
70,,NIFTY IND DIGITAL,      6392.55,      6244.50,      6317.55,      6183.00,      6200.80,-191.75
71,,ADVANCES,264,,,,,
72,,DECLINES,1906,,,,,
73,,UNCHANGED,29,,,,,
74,,Total securities that have hit their price bands today,466,,,,,
75,,TOP 25 Securities Today :,,,,,,
76,,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
77,,TCS,EQ,      3694.95,      3733.75,1.05,2231.81,
78,,AWL,EQ,       381.00,       376.30,-1.23,1641.67,
79,,HDFC,EQ,      2426.35,      2296.80,-5.34,1373.01,
80,,SBIN,EQ,       529.60,       501.40,-5.32,1330.32,
81,,INFY,EQ,      1721.35,      1682.20,-2.27,1267.08,
82,,ICICIBANK,EQ,       790.80,       753.70,-4.69,1230.38,
83,,RELIANCE,EQ,      2376.40,      2338.55,-1.59,1156.69,
84,,HDFCBANK,EQ,      1518.85,      1473.70,-2.97,1084.14,
85,,TATAMOTORS,EQ,       498.85,       471.45,-5.49,1061.59,
86,,TATASTEEL,EQ,      1254.45,      1186.85,-5.39,964.88,
87,,TATAPOWER,EQ,       232.30,       220.50,-5.08,855.79,
88,,MARUTI,EQ,      8737.15,      8366.40,-4.24,840.42,
89,,BAJFINANCE,EQ,      7011.60,      6785.95,-3.22,800.69,
90,,ONGC,EQ,       168.15,       166.20,-1.16,755.82,
91,,AXISBANK,EQ,       803.80,       773.35,-3.79,672.3,
92,,ADANIPOWER,EQ,       125.00,       113.35,-9.32,658.24,
93,,BANKBARODA,EQ,       113.55,       106.10,-6.56,548.3,
94,,KOTAKBANK,EQ,      1828.25,      1746.85,-4.45,534.75,
95,,BHARTIARTL,EQ,       715.15,       689.70,-3.56,517.18,
96,,ITC,EQ,       232.45,       219.45,-5.59,505.55,
97,,APOLLOHOSP,EQ,      4514.90,      4486.35,-0.63,498.92,
98,,DIVISLAB,EQ,      4291.25,      4277.90,-0.31,489.93,
99,,BAJAJFINSV,EQ,     16113.10,     15674.15,-2.72,465.14,
100,,SUNPHARMA,EQ,       880.10,       864.85,-1.73,451.97,
101,,WIPRO,EQ,       561.45,       541.70,-3.52,446.15,
102,,Top Five Nifty 50 Gainers:,,,,,,
103,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
104,,TCS,EQ,      3733.75,      3694.95,1.05,,
105,,Top Five Nifty 50 Losers:,,,,,,
106,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
107,,JSWSTEEL,EQ,       626.55,       671.40,-6.68,,
108,,HDFCLIFE,EQ,       557.30,       595.35,-6.39,,
109,,ITC,EQ,       219.45,       232.45,-5.59,,
110,,TATAMOTORS,EQ,       471.45,       498.85,-5.49,,
111,,TATASTEEL,EQ,      1186.85,      1254.45,-5.39,,
112,,Securities Price Volume Data in Normal market,,,,,,
113,,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
114,,20MICRONS,EQ,        76.75,                 26549244.15,333625,,
115,,21STCENMGM,EQ,        36.70,                    25910.20,706,,
116,,3IINFOLTD,EQ,        63.30,                 83238054.15,1313447,,
117,,3MINDIA,EQ,     22585.80,                 41395188.50,1830,,
118,,3PLAND,BE,        17.25,                    56014.80,3278,,
119,,515GS2025,GS,        96.00,                     9557.90,99,,
120,,5PAISA,EQ,       365.20,                  6273024.45,17012,,
121,,63MOONS,BE,       254.90,                 23403391.10,91422,,
122,,664GS2035,GS,        94.00,                    47000.00,500,,
123,,667GS2035,GS,        95.61,                   476948.73,4999,,
124,,667GS2050,GS,        93.88,                    10514.56,112,,
125,,676GS2061,GS,        99.50,                   338300.00,3400,,
126,,699GS2051,GS,        97.90,                   534680.80,5512,,
127,,716GS2050,GS,       102.50,                     8416.14,82,,
128,,717GS2028,GS,       101.00,                    10199.00,100,,
129,,763GS2059,GS,       108.50,                     9114.00,84,,
130,,772GS2055,GS,       109.03,                    62719.40,575,,
131,,824GS2033,GS,       111.90,                    11190.00,100,,
132,,A2ZINFRA,EQ,         9.80,                  5633251.20,571396,,
133,,AAATECH,SM,        68.00,                   618000.00,9000,,
134,,AAKASH,BE,        28.75,                  6929594.35,241526,,
135,,AAREYDRUGS,EQ,        45.90,                  5126806.20,109371,,
136,,AARON,EQ,       120.55,                  1407437.45,11544,,
137,,AARTIDRUGS,EQ,       503.85,                 61841648.40,122174,,
138,,AARTIIND,EQ,       963.60,                513604610.25,532223,,
139,,AARTISURF,EQ,       796.95,                 21500731.85,25863,,
140,,AARVEEDEN,EQ,        25.45,                   668943.95,26323,,
141,,AARVI,EQ,        87.30,                  6826106.85,75128,,
142,,AAVAS,EQ,      2887.30,                468376735.90,157985,,
143,,ABAN,EQ,        47.30,                 11850325.50,239743,,
144,,ABB,EQ,      2091.00,                606551421.00,289217,,
145,,ABCAPITAL,EQ,       111.20,                370913228.30,3280441,,
146,,ABCOTS,SM,        44.25,                  3730200.00,80000,,
147,,ABFRL,EQ,       267.15,                986444744.35,3625251,,
148,,ABINFRA,SM,        10.75,                    43000.00,4000,,
149,,ABMINTLLTD,EQ,        91.85,                   377852.10,3855,,
150,,ABSLAMC,EQ,       508.55,                189848245.35,373826,,
151,,ABSLBANETF,EQ,        36.83,                   575565.72,15505,,
152,,ABSLNN50ET,EQ,        40.96,                   584223.18,14090,,
153,,ACCELYA,EQ,       987.00,                 18698037.10,18820,,
154,,ACCURACY,EQ,       202.40,                  4472740.45,22242,,
155,,ACE,EQ,       214.40,                173893005.95,819073,,
156,,ACRYSIL,EQ,       696.05,                 80651309.15,114594,,
157,,ADANIGREEN,EQ,      1862.15,                749169767.60,402089,,
158,,ADANIPOWER,EQ,       113.35,               6582442292.05,55057371,,
159,,ADANITRANS,EQ,      1915.25,                146851468.15,74858,,
160,,ADFFOODS,EQ,       791.40,                 11039165.85,13818,,
161,,ADL,BE,        48.20,                   126461.05,2552,,
162,,ADORWELD,EQ,       693.85,                 18342091.40,25959,,
163,,ADROITINFO,BE,         9.65,                    14468.00,1498,,
164,,ADSL,EQ,       113.05,                 30049509.25,263084,,
165,,ADVANIHOTR,EQ,        80.15,                 13554847.30,174611,,
166,,ADVENZYMES,EQ,       303.65,                 21316432.25,69754,,
167,,AEGISCHEM,EQ,       220.00,                479282600.35,2198060,,
168,,AFFLE,EQ,      1165.00,                777532730.60,664148,,
169,,AGARIND,EQ,       541.30,                 41101257.90,75737,,
170,,AGRITECH,EQ,        67.00,                   710461.25,10671,,
171,,AGROPHOS,EQ,        21.90,                  1798758.30,80895,,
172,,AGSTRA,EQ,       129.15,                199084819.65,1516702,,
173,,AHLADA,EQ,       122.65,                  4242207.50,34391,,
174,,AHLEAST,EQ,       188.95,                   862116.00,4529,,
175,,AHLUCONT,EQ,       372.70,                  3535965.25,9529,,
176,,AHLWEST,BZ,       176.00,                   188562.55,1108,,
177,,AIAENG,EQ,      1813.45,                 27859640.60,15291,,
178,,AILIMITED,SM,        23.40,                   140400.00,6000,,
179,,AIRAN,EQ,        22.40,                  8680851.45,380344,,
180,,AIROLAM,EQ,        75.25,                  2597432.00,34226,,
181,,AIRTELPP,E1,       344.50,                150329269.15,431981,,
182,,AISL,SM,        63.50,                    76200.00,1200,,
183,,AJANTPHARM,EQ,      2031.40,                102860399.45,50447,,
184,,AJMERA,EQ,       406.25,                 17119577.30,41676,,
185,,AJOONI,EQ,        66.25,                 22378084.65,333617,,
186,,AJRINFRA,BE,         2.30,                  1115065.30,484811,,
187,,AKASH,BE,       196.10,                  4991999.15,25558,,
188,,AKG,EQ,        40.30,                  1534595.00,38297,,
189,,AKSHARCHEM,EQ,       387.80,                  5121378.25,12893,,
190,,AKSHOPTFBR,EQ,        12.40,                  8362118.25,657742,,
191,,AKZOINDIA,EQ,      1912.50,                149081310.35,78351,,
192,,ALANKIT,EQ,        16.65,                  9218928.30,546615,,
193,,ALBERTDAVD,EQ,       611.20,                 11292513.05,18024,,
194,,ALEMBICLTD,EQ,        93.10,                 12955977.30,137568,,
195,,ALICON,EQ,       761.10,                 18015471.35,23776,,
196,,ALKALI,BE,        93.30,                  1287309.30,13769,,
197,,ALKYLAMINE,EQ,      3038.05,                188604631.10,62087,,
198,,ALLCARGO,EQ,       344.90,                980907692.30,2671886,,
199,,ALLSEC,EQ,       552.85,                 14649160.50,26155,,
200,,ALMONDZ,EQ,        91.50,                   977856.20,10597,,
201,,ALOKINDS,EQ,        27.30,                668447586.80,23898349,,
202,,ALPA,EQ,        73.65,                  7757268.05,103579,,
203,,ALPHAGEO,EQ,       327.15,                  8754023.40,26311,,
204,,ALPSINDUS,BE,         3.80,                     6859.00,1805,,
205,,AMARAJABAT,EQ,       577.30,                795777696.45,1354755,,
206,,AMBER,EQ,      3462.20,                200390395.70,58221,,
207,,AMBICAAGAR,EQ,        31.90,                  6104520.50,185436,,
208,,AMBIKCO,EQ,      2351.85,                152458906.05,63004,,
209,,AMDIND,EQ,        53.50,                 11149007.10,207979,,
210,,AMIORG,EQ,       897.50,                109362682.25,119772,,
211,,AMJLAND,EQ,        32.00,                   835197.15,25929,,
212,,AMJUMBO,SM,         8.50,                   136400.00,16000,,
213,,AMRUTANJAN,EQ,       820.50,                 21652458.40,26262,,
214,,ANANDRATHI,EQ,       568.70,                131969284.90,231591,,
215,,ANANTRAJ,EQ,        66.75,                 25686290.15,377497,,
216,,ANDHRACEMT,EQ,        15.20,                  6817885.80,442919,,
217,,ANDHRAPAP,EQ,       218.65,                  8849625.25,40044,,
218,,ANDHRSUGAR,EQ,       141.25,                178903460.00,1202105,,
219,,ANDREWYU,EQ,        23.55,                  6357428.80,263736,,
220,,ANGELONE,EQ,      1230.40,                841231834.60,672985,,
221,,ANIKINDS,EQ,        33.85,                  3111857.45,90167,,
222,,ANKITMETAL,BE,        10.80,                   956739.60,88587,,
223,,ANMOL,EQ,       209.25,                 39798739.20,183582,,
224,,ANSALAPI,EQ,        17.30,                 25534793.85,1494654,,
225,,ANSALHSG,BE,         8.35,                  1099952.65,130038,,
226,,ANTGRAPHIC,BE,         2.10,                   190102.50,90525,,
227,,ANUP,EQ,       835.60,                 27568859.00,32184,,
228,,ANURAS,EQ,       922.55,                119701970.95,128198,,
229,,APARINDS,EQ,       599.25,                 31886353.05,52524,,
230,,APCL,EQ,       279.25,                  6905548.00,24369,,
231,,APCOTEXIND,EQ,       338.30,                 27882024.75,80609,,
232,,APEX,EQ,       295.70,                122255984.50,403134,,
233,,APLAPOLLO,EQ,       825.00,                569027264.10,681870,,
234,,APLLTD,EQ,       736.70,                194166140.00,262415,,
235,,APOLLO,BE,       128.10,                  6035122.50,46719,,
236,,APOLLOPIPE,EQ,       478.20,                 49071501.75,101511,,
237,,APOLLOTYRE,EQ,       208.50,                662323346.45,3130216,,
238,,APOLSINHOT,EQ,       827.00,                  1669366.55,2048,,
239,,APTECHT,EQ,       312.75,                 54546225.25,170526,,
240,,APTUS,EQ,       358.10,                 97221217.20,271313,,
241,,ARCHIDPLY,EQ,        49.10,                  1939403.50,38823,,
242,,ARCHIES,EQ,        19.35,                  3768759.65,190191,,
243,,ARENTERP,BE,        38.00,                    74008.25,1936,,
244,,ARIES,EQ,       137.30,                  8690825.40,62675,,
245,,ARIHANTCAP,EQ,       310.15,                 39396159.80,125904,,
246,,ARIHANTSUP,EQ,       177.70,                 38598482.25,217905,,
247,,ARMANFIN,EQ,       747.65,                 12413968.75,16126,,
248,,AROGRANITE,EQ,        58.60,                  5984201.35,100707,,
249,,ARROWGREEN,EQ,       133.95,                  8900601.30,64921,,
250,,ARSHIYA,EQ,        41.40,                 54960359.05,1285369,,
251,,ARSSINFRA,BE,        33.45,                   404844.45,12086,,
252,,ARTEMISMED,EQ,        42.40,                  3162692.45,72277,,
253,,ARTNIRMAN,BE,       128.65,                  1410892.70,11054,,
254,,ARVEE,EQ,        83.05,                   237846.20,2776,,
255,,ARVIND,EQ,       128.20,                189247784.25,1430532,,
256,,ARVINDFASN,EQ,       287.75,                 69831111.95,243252,,
257,,ARVSMART,EQ,       207.25,                 11314047.15,54068,,
258,,ASAHIINDIA,EQ,       492.70,                147942557.55,292417,,
259,,ASAHISONG,EQ,       260.15,                  3976861.75,15157,,
260,,ASAL,BE,       384.30,                  2074067.10,5397,,
261,,ASALCBR,EQ,       449.25,                 55200425.75,121325,,
262,,ASHAPURMIN,EQ,       103.20,                 21858865.30,207113,,
263,,ASHIANA,EQ,       161.85,                  9864942.65,60878,,
264,,ASHIMASYN,EQ,        16.05,                  3533424.80,216296,,
265,,ASHOKA,EQ,        90.30,                 99385376.80,1083603,,
266,,ASHOKLEY,EQ,       123.95,               2943199339.40,23491403,,
267,,ASIANENE,EQ,       128.70,                 15956759.20,121276,,
268,,ASIANHOTNR,EQ,        77.75,                  1418245.40,17798,,
269,,ASIANTILES,EQ,       107.15,                 52085384.05,474990,,
270,,ASPINWALL,EQ,       189.75,                  2372414.65,12226,,
271,,ASTEC,EQ,      1578.10,                 41547775.20,26107,,
272,,ASTERDM,EQ,       181.60,                 60352399.60,332027,,
273,,ASTRAL,EQ,      1976.25,               1053520627.45,528852,,
274,,ASTRAMICRO,EQ,       213.25,                 82006318.95,386886,,
275,,ASTRAZEN,EQ,      2749.85,                 46001314.65,16722,,
276,,ASTRON,EQ,        45.40,                  1899208.90,41462,,
277,,ATFL,EQ,       900.85,                  5035447.55,5592,,
278,,ATGL,BE,      1712.30,                265357665.20,153454,,
279,,ATLANTA,BE,        20.85,                  1004979.45,47080,,
280,,ATUL,EQ,      9311.80,                441323875.40,47097,,
281,,ATULAUTO,EQ,       180.90,                 20476691.35,110561,,
282,,AUBANK,EQ,      1253.75,               1098769422.60,861950,,
283,,AURIONPRO,EQ,       303.10,                 16475875.25,53958,,
284,,AURUM,EQ,       125.35,                 15291597.10,121202,,
285,,AUSOMENT,EQ,        71.90,                  1899582.70,25362,,
286,,AUTOAXLES,EQ,      1484.20,                 29967544.00,20214,,
287,,AUTOIND,BE,        63.75,                  2043507.20,31851,,
288,,AVADHSUGAR,EQ,       552.80,                155473388.85,270119,,
289,,AVANTIFEED,EQ,       546.65,                225112786.85,413332,,
290,,AVG,SM,        61.00,                    73200.00,1200,,
291,,AVTNPL,EQ,        93.00,                 41467156.90,439191,,
292,,AWHCL,EQ,       288.45,                 35286944.50,120839,,
293,,AWL,EQ,       376.30,              16416700732.40,43047644,,
294,,AXISBNKETF,EQ,       370.84,                  1603071.19,4279,,
295,,AXISBPSETF,EQ,        10.47,                   489976.47,46768,,
296,,AXISCADES,BE,       105.50,                 15132542.85,140185,,
297,,AXISCETF,EQ,        67.60,                   263209.67,3830,,
298,,AXISGOLD,EQ,        42.89,                 11092297.33,259059,,
299,,AXISHCETF,EQ,        84.09,                  1276468.72,15288,,
300,,AXISNIFTY,EQ,       178.38,                  6809518.87,38006,,
301,,AXISTECETF,EQ,       344.08,                  1371461.78,3972,,
302,,AYMSYNTEX,EQ,       114.45,                  6669426.70,57154,,
303,,BAFNAPH,EQ,       162.75,                  3372527.55,20591,,
304,,BAGFILMS,BE,         5.10,                  3289338.00,650144,,
305,,BAJAJCON,EQ,       167.70,                 96191032.50,568706,,
306,,BAJAJELEC,EQ,      1147.60,                 65566651.05,57543,,
307,,BAJAJHCARE,EQ,       380.30,                 16577148.40,42807,,
308,,BAJAJHIND,EQ,        14.65,                148401241.80,10068334,,
309,,BALAJITELE,EQ,        73.40,                105385734.55,1353428,,
310,,BALAMINES,EQ,      2843.45,                568916011.55,197465,,
311,,BALAXI,EQ,       407.35,                  1626865.10,3849,,
312,,BALKRISHNA,BE,        44.90,                   704448.45,15479,,
313,,BALKRISIND,EQ,      2084.95,                585064551.95,277290,,
314,,BALLARPUR,BZ,         2.10,                   239935.50,114255,,
315,,BALMLAWRIE,EQ,       120.15,                 23392259.35,192033,,
316,,BALPHARMA,EQ,       108.20,                  9191907.25,82164,,
317,,BALRAMCHIN,EQ,       398.10,                898908965.10,2200602,,
318,,BANARBEADS,EQ,        93.30,                  1805106.05,19180,,
319,,BANARISUG,EQ,      2538.65,                  6755563.60,2567,,
320,,BANCOINDIA,EQ,       158.35,                 18031854.10,112002,,
321,,BANG,EQ,        36.95,                  1480864.20,39436,,
322,,BANKA,BE,        73.50,                   318427.00,4437,,
323,,BANKBARODA,EQ,       106.10,               5483031165.65,50506830,,
324,,BANKBEES,EQ,       372.20,                679958302.83,1808412,,
325,,BANKINDIA,EQ,        52.15,                415810273.15,7844973,,
326,,BANSWRAS,EQ,       228.55,                 25013104.35,108793,,
327,,BARBEQUE,EQ,      1338.70,                 71757462.35,53335,,
328,,BARTRONICS,BZ,         6.60,                   195904.40,29609,,
329,,BASF,EQ,      2711.55,                105191072.65,38546,,
330,,BASML,EQ,        79.20,                 22900865.40,283111,,
331,,BATAINDIA,EQ,      1809.35,                642384943.80,351907,,
332,,BAYERCROP,EQ,      4483.25,                 57393815.90,12739,,
333,,BBETF0432,EQ,      1000.32,                  2917713.88,2917,,
334,,BBL,EQ,      1804.35,                 34977981.80,19101,,
335,,BBOX,EQ,       803.00,                  3954961.30,4872,,
336,,BBTC,EQ,       999.65,                 32946825.85,32467,,
337,,BBTCL,SM,       213.20,                   213200.00,1000,,
338,,BCG,BE,       150.10,                 75289559.60,501596,,
339,,BCLIND,BE,       424.90,                 24675722.70,57838,,
340,,BCONCEPTS,EQ,        61.70,                   807288.90,12865,,
341,,BCP,BE,         5.60,                   906537.90,161788,,
342,,BDL,EQ,       463.80,               1069067584.15,2293476,,
343,,BEARDSELL,EQ,        19.20,                   207955.20,10831,,
344,,BECTORFOOD,EQ,       345.95,                 45800038.55,132411,,
345,,BEDMUTHA,EQ,        75.85,                  1404611.90,18348,,
346,,BEL,EQ,       195.90,               2096418981.05,10653870,,
347,,BEML,EQ,      1730.70,                310008858.95,174453,,
348,,BEPL,EQ,       128.40,                 81104342.50,617462,,
349,,BESTAGRO,EQ,       908.60,                 73691353.70,76147,,
350,,BETA,SM,       600.00,                  1559990.00,2600,,
351,,BEWLTD,SM,      1037.20,                 15161500.00,14500,,
352,,BFINVEST,EQ,       306.85,                  8617396.35,27470,,
353,,BFUTILITIE,EQ,       365.55,                 49500939.60,133545,,
354,,BGLOBAL,BE,         4.80,                   602640.70,122615,,
355,,BGRENERGY,EQ,        79.80,                 26033882.95,315521,,
356,,BHAGCHEM,EQ,       979.50,                  8140582.15,8005,,
357,,BHAGERIA,EQ,       236.90,                  9069444.50,37938,,
358,,BHAGYANGR,EQ,        46.60,                  2562058.95,53726,,
359,,BHAGYAPROP,EQ,        31.05,                   553452.70,17342,,
360,,BHANDARI,BE,         7.55,                  3410282.35,447505,,
361,,BHARATFORG,EQ,       700.10,               1509504768.15,2124421,,
362,,BHARATGEAR,EQ,       154.50,                 11568285.10,73130,,
363,,BHARATRAS,EQ,     11799.60,                 57775435.85,4766,,
364,,BHARATWIRE,EQ,        74.55,                  3248025.90,42877,,
365,,BHEL,EQ,        53.15,               1434344463.80,26510266,,
366,,BIGBLOC,EQ,        84.00,                  4221936.55,50245,,
367,,BIL,EQ,       265.95,                  7219076.70,26701,,
368,,BINDALAGRO,EQ,        24.00,                 11002727.65,444392,,
369,,BIOFILCHEM,EQ,        66.45,                  2139713.40,31742,,
370,,BIRET,RR,       306.90,                 74306299.67,241644,,
371,,BIRLACABLE,EQ,       126.45,                122892685.45,920533,,
372,,BIRLACORPN,EQ,      1153.85,                133012531.65,114862,,
373,,BIRLAMONEY,EQ,        66.35,                  7715559.15,114952,,
374,,BIRLATYRE,EQ,        23.30,                 11566935.60,493920,,
375,,BKMINDST,BZ,         2.75,                   134337.50,48850,,
376,,BLBLIMITED,BE,        21.70,                    94677.10,4363,,
377,,BLISSGVS,EQ,        87.05,                 21655258.10,243523,,
378,,BLKASHYAP,EQ,        26.30,                  6479225.00,244327,,
379,,BLS,EQ,       223.60,                 31935662.10,141416,,
380,,BLUECHIP,BE,          .40,                     1366.95,3645,,
381,,BLUEDART,EQ,      6303.60,                 46242763.15,7277,,
382,,BLUESTARCO,EQ,      1003.75,                 96026324.65,94166,,
383,,BMETRICS,SM,       191.00,                  2068140.00,10800,,
384,,BODALCHEM,EQ,       105.35,                 41918477.80,389720,,
385,,BOMDYEING,EQ,       106.45,                572152951.00,5154493,,
386,,BOROLTD,BE,       356.60,                 29288230.10,82739,,
387,,BORORENEW,EQ,       594.00,                365961105.55,601606,,
388,,BPL,EQ,        57.55,                 12937755.30,219027,,
389,,BRFL,EQ,         8.45,                   527584.20,62436,,
390,,BRIGADE,EQ,       477.45,                124393014.10,259531,,
391,,BRIGHT,SM,         6.55,                   868200.00,132000,,
392,,BRITANNIA,N2,        31.14,                   466979.41,14996,,
