,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
54,,NIFTY100 Qualty30,      3888.45,      3888.70,      3890.35,      3856.35,      3863.80,-24.65
55,,Nifty GS 8 13Yr,      2244.82,      2245.24,      2245.24,      2235.79,      2240.45,-4.37
56,,Nifty GS 10Yr,      2000.91,      2001.29,      2001.29,      1988.78,      1994.72,-6.19
57,,Nifty GS 10Yr Cln,       880.67,       880.67,       880.67,       875.07,       877.73,-2.94
58,,Nifty GS 4 8Yr,      2480.41,      2480.86,      2480.86,      2471.07,      2472.72,-7.69
59,,Nifty GS 11 15Yr,      2424.29,      2424.76,      2424.76,      2411.14,      2419.00,-5.29
60,,Nifty GS 15YrPlus,      2635.08,      2635.61,      2635.61,      2615.69,      2622.56,-12.52
61,,Nifty GS Compsite,      2327.13,      2327.55,      2327.55,      2315.87,      2320.81,-6.32
62,,NIFTY HEALTHCARE,      8656.30,      8652.60,      8719.15,      8650.90,      8666.65,10.35
63,,NIFTY CONSR DURBL,     27861.25,     27871.35,     27902.45,     27709.40,     27828.20,-33.05
64,,NIFTY OIL AND GAS,      8209.80,      8226.30,      8371.40,      8219.15,      8361.90,152.1
65,,NIFTY500 MULTICAP,     10075.55,     10086.70,     10120.95,     10067.30,     10085.75,10.2
66,,NIFTY LARGEMID250,      9999.80,     10009.70,     10051.05,      9997.35,     10019.45,19.65
67,,NIFTY MID SELECT,      7627.80,      7653.80,      7680.35,      7637.80,      7646.10,18.3
68,,NIFTY TOTAL MKT,      8541.40,      8540.10,      8567.75,      8516.40,      8533.75,-7.65
69,,NIFTY MICROCAP250,     10941.35,     11010.70,     11061.70,     10998.00,     11019.95,78.6
70,,NIFTY IND DIGITAL,      6558.25,      6562.55,      6569.20,      6524.40,      6539.60,-18.65
71,,ADVANCES,1195,,,,,
72,,DECLINES,993,,,,,
73,,UNCHANGED,54,,,,,
74,,Total securities that have hit their price bands today,282,,,,,
75,,TOP 25 Securities Today :,,,,,,
76,,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
77,,RUCHI,EQ,       923.45,       919.20,-0.46,2099.07,
78,,HDFCBANK,EQ,      1514.65,      1496.15,-1.22,1561.17,
79,,INFY,EQ,      1814.60,      1766.55,-2.65,1464.19,
80,,PAYTM,EQ,       616.95,       687.65,11.46,1437.68,
81,,ADANIPOWER,EQ,       220.95,       231.60,4.82,1414.21,
82,,TATAPOWER,EQ,       278.10,       282.90,1.73,1366.06,
83,,ITC,EQ,       267.80,       267.50,-0.11,1242.73,
84,,ADANIGREEN,EQ,      2321.85,      2665.15,14.79,1213.67,
85,,RELIANCE,EQ,      2615.65,      2610.20,-0.21,1113.17,
86,,AMBUJACEM,EQ,       337.35,       360.20,6.77,1099.26,
87,,HDFC,EQ,      2458.25,      2424.70,-1.36,1016.98,
88,,ICICIBANK,EQ,       754.30,       759.60,0.7,1005.25,
89,,TCS,EQ,      3685.65,      3696.40,0.29,845.72,
90,,TATAMOTORS,EQ,       452.05,       452.05,0,651.99,
91,,HCLTECH,EQ,      1165.35,      1133.50,-2.73,646.8,
92,,SBIN,EQ,       516.10,       514.90,-0.23,641.09,
93,,TATASTEEL,EQ,      1370.75,      1357.90,-0.94,612.63,
94,,JSWSTEEL,EQ,       756.60,       767.40,1.43,608.27,
95,,GRASIM,EQ,      1771.25,      1820.15,2.76,591.08,
96,,BDL,EQ,       716.15,       761.85,6.38,554.86,
97,,ADANIPORTS,EQ,       839.30,       854.55,1.82,513.4,
98,,AXISBANK,EQ,       794.90,       786.05,-1.11,500.44,
99,,WIPRO,EQ,       583.65,       571.10,-2.15,491.79,
100,,HINDALCO,EQ,       581.75,       576.35,-0.93,480.63,
101,,TECHM,EQ,      1448.75,      1449.20,0.03,472.77,
102,,Top Five Nifty 50 Gainers:,,,,,,
103,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
104,,GRASIM,EQ,      1820.15,      1771.25,2.76,,
105,,ADANIPORTS,EQ,       854.55,       839.30,1.82,,
106,,IOC,EQ,       128.85,       126.95,1.5,,
107,,JSWSTEEL,EQ,       767.40,       756.60,1.43,,
108,,CIPLA,EQ,      1025.50,      1011.60,1.37,,
109,,Top Five Nifty 50 Losers:,,,,,,
110,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
111,,HCLTECH,EQ,      1133.50,      1165.35,-2.73,,
112,,LT,EQ,      1781.50,      1830.75,-2.69,,
113,,INFY,EQ,      1766.55,      1814.60,-2.65,,
114,,WIPRO,EQ,       571.10,       583.65,-2.15,,
115,,SBILIFE,EQ,      1142.50,      1160.45,-1.55,,
116,,Securities Price Volume Data in Normal market,,,,,,
117,,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
118,,182D061022,TB,        93.04,                    18608.00,200,,
119,,20MICRONS,EQ,        93.25,                 48950397.60,531579,,
120,,21STCENMGM,EQ,        30.15,                   502282.50,16674,,
121,,3IINFOLTD,EQ,        66.10,                 80831261.80,1209942,,
122,,3MINDIA,EQ,     21493.95,                 45601465.50,2125,,
123,,3PLAND,EQ,        20.20,                   890664.85,44966,,
124,,563GS2026,GS,        99.99,                    49995.00,500,,
125,,574GS2026,GS,        92.60,                     9260.00,100,,
126,,5PAISA,EQ,       376.15,                 14347524.45,38061,,
127,,618GS2024,GS,       100.01,                    30003.00,300,,
128,,63MOONS,BE,       294.05,                 13328465.20,44545,,
129,,654GS2032,GS,        98.50,                     1970.00,20,,
130,,667GS2050,GS,        95.42,                  2093959.20,21958,,
131,,676GS2061,GS,        95.01,                   508572.50,5350,,
132,,699GS2051,GS,        98.25,                   888133.15,9060,,
133,,727GS2026,GS,       102.75,                   153861.00,1500,,
134,,75GS2034,GS,       103.00,                      103.00,1,,
135,,A2ZINFRA,EQ,        12.05,                  5037559.15,417851,,
136,,AAATECH,SM,        68.00,                   204000.00,3000,,
137,,AAKASH,EQ,        27.95,                 16153367.30,582000,,
138,,AAREYDRUGS,EQ,        46.25,                  6580220.70,139066,,
139,,AARON,EQ,       117.20,                   742479.65,6274,,
140,,AARTIDRUGS,EQ,       517.55,                115781597.35,222093,,
141,,AARTIIND,EQ,       959.65,                497585408.00,518505,,
142,,AARTISURF,EQ,       941.00,                 22235867.40,23374,,
143,,AARVEEDEN,EQ,        27.95,                   942140.50,33867,,
144,,AARVI,EQ,       115.70,                  3650998.95,31351,,
145,,AAVAS,EQ,      2578.10,                162203685.85,63470,,
146,,ABAN,EQ,        56.65,                 41188492.15,721264,,
147,,ABB,EQ,      2214.80,                397268073.35,178038,,
148,,ABCAPITAL,EQ,       116.35,                598289676.05,5154885,,
149,,ABCOTS,SM,        43.15,                   520200.00,12000,,
150,,ABFRL,EQ,       306.10,                487936326.95,1585279,,
151,,ABINFRA,SM,        10.65,                    42600.00,4000,,
152,,ABMINTLLTD,EQ,       102.85,                    29175.90,286,,
153,,ABSLAMC,EQ,       532.45,                100798306.85,189149,,
154,,ABSLBANETF,EQ,        37.48,                   353064.95,9375,,
155,,ABSLNN50ET,EQ,        45.03,                   456406.47,10175,,
156,,ACCELYA,EQ,       961.85,                 42642265.45,43788,,
157,,ACCORD,SM,        29.15,                    58300.00,2000,,
158,,ACCURACY,EQ,       235.95,                 34614480.55,146775,,
159,,ACE,EQ,       228.75,                125417322.35,540698,,
160,,ACEINTEG,SM,        26.85,                   120825.00,4500,,
161,,ACRYSIL,EQ,       846.10,                 54198622.65,63361,,
162,,ADANIGREEN,EQ,      2665.15,              12136706239.40,4757168,,
163,,ADANIPOWER,EQ,       231.60,              14142063743.80,61868038,,
164,,ADANITRANS,EQ,      2756.50,               1576951040.90,585491,,
165,,ADFFOODS,EQ,       814.55,                  9886034.85,12076,,
166,,ADL,BE,        51.75,                   179464.70,3544,,
167,,ADORWELD,EQ,       649.90,                  6487378.00,9910,,
168,,ADROITINFO,EQ,        12.95,                   193805.70,15225,,
169,,ADSL,EQ,       151.15,                 63362551.10,411365,,
170,,ADVANIHOTR,EQ,        91.05,                  5905084.70,64726,,
171,,ADVENZYMES,EQ,       316.55,                215472378.45,685380,,
172,,AEGISCHEM,EQ,       225.60,                104906800.70,462429,,
173,,AFFLE,EQ,      1287.85,                838181780.65,641001,,
174,,AGARIND,EQ,       623.45,                 32150912.00,50731,,
175,,AGRITECH,BE,       116.60,                  1317456.85,11215,,
176,,AGROPHOS,EQ,        34.75,                 46643967.95,1298747,,
177,,AGSTRA,EQ,       108.20,                 24716986.60,227159,,
178,,AHLADA,EQ,       106.45,                  1115022.85,10389,,
179,,AHLEAST,EQ,       239.05,                  3194255.10,13474,,
180,,AHLUCONT,EQ,       531.15,                 86335705.55,160203,,
181,,AHLWEST,BZ,       155.10,                    81570.75,535,,
182,,AIAENG,EQ,      1751.65,                405342019.70,232704,,
183,,AILIMITED,SM,        20.80,                    62400.00,3000,,
184,,AIRAN,EQ,        22.35,                  9169716.70,404193,,
185,,AIROLAM,EQ,        79.60,                   558364.20,6961,,
186,,AIRTELPP,E1,       379.90,                117814404.30,308610,,
187,,AISL,SM,        58.65,                    70380.00,1200,,
188,,AJANTPHARM,EQ,      1760.65,                149669041.30,86373,,
189,,AJMERA,EQ,       368.60,                 22552284.75,60939,,
190,,AJOONI,EQ,        65.40,                  1759369.95,26487,,
191,,AJRINFRA,EQ,         2.55,                 11522719.75,4427489,,
192,,AKASH,EQ,        66.00,                  6771887.80,101399,,
193,,AKG,EQ,        38.85,                   176244.90,4604,,
194,,AKSHARCHEM,EQ,       413.60,                  7012462.25,16752,,
195,,AKSHOPTFBR,EQ,        12.70,                 13399314.75,1073565,,
196,,AKZOINDIA,EQ,      1912.55,                  6703354.00,3497,,
197,,ALANKIT,EQ,        15.00,                  4249670.70,281391,,
198,,ALBERTDAVD,EQ,       598.25,                  2804005.20,4672,,
199,,ALEMBICLTD,EQ,        86.55,                 75503475.20,875201,,
200,,ALICON,EQ,       711.25,                  2635177.90,3689,,
201,,ALKALI,EQ,       108.15,                  6537728.50,60773,,
202,,ALKYLAMINE,EQ,      3288.45,                154474790.10,46725,,
203,,ALLCARGO,EQ,       369.85,                245817600.95,662219,,
204,,ALLSEC,EQ,       544.50,                  9393845.40,17245,,
205,,ALMONDZ,EQ,       110.60,                  6466203.75,56613,,
206,,ALOKINDS,EQ,        29.25,                795617193.75,27109528,,
207,,ALPA,EQ,        81.65,                  6964904.50,83905,,
208,,ALPHAGEO,EQ,       352.30,                 23433050.45,66256,,
209,,ALPSINDUS,BE,         4.45,                    83348.50,18730,,
210,,AMARAJABAT,EQ,       575.50,                260123216.35,451158,,
211,,AMBER,EQ,      3619.25,                118045741.90,32363,,
212,,AMBICAAGAR,EQ,        29.60,                  3170513.70,107470,,
213,,AMBIKCO,EQ,      2438.25,                 65531035.60,26812,,
214,,AMDIND,EQ,        61.05,                 54162195.20,853834,,
215,,AMIORG,EQ,      1034.90,                 71018586.70,68227,,
216,,AMJLAND,EQ,        32.90,                  1727277.30,51759,,
217,,AMJUMBO,SM,         5.90,                    47200.00,8000,,
218,,AMRUTANJAN,EQ,       897.40,                 27964252.50,31325,,
219,,ANANDRATHI,EQ,       610.00,                 21738503.25,35653,,
220,,ANANTRAJ,EQ,        66.95,                 69258075.90,1028150,,
221,,ANDHRACEMT,EQ,        15.20,                 14438705.55,952629,,
222,,ANDHRAPAP,EQ,       338.35,                 14753236.50,43115,,
223,,ANDHRSUGAR,EQ,       164.45,                 84772306.95,512764,,
224,,ANDREWYU,EQ,        25.30,                 31679450.45,1241275,,
225,,ANGELONE,EQ,      1718.75,               1890901428.55,1087570,,
226,,ANIKINDS,EQ,        30.90,                  1079915.00,35634,,
227,,ANKITMETAL,EQ,         8.25,                  7092148.85,865271,,
228,,ANMOL,EQ,       211.10,                  1883685.25,8859,,
229,,ANSALAPI,EQ,        16.95,                  4666898.80,277623,,
230,,ANSALHSG,EQ,         8.10,                  1019145.80,126064,,
231,,ANTGRAPHIC,BE,         1.65,                  1395152.25,864877,,
232,,ANUP,EQ,       891.85,                 13419029.65,15071,,
233,,ANURAS,EQ,       850.90,                 66658532.05,78579,,
234,,APARINDS,EQ,       669.60,                 40515153.65,59570,,
235,,APCL,EQ,       312.10,                 32707084.95,104592,,
236,,APCOTEXIND,EQ,       397.75,                 82724173.60,202947,,
237,,APEX,EQ,       313.05,                 28253631.50,90426,,
238,,APLAPOLLO,EQ,      1063.25,               1126737765.40,1080718,,
239,,APLLTD,EQ,       775.70,                 99068732.85,127939,,
240,,APOLLO,EQ,       152.20,                 39370409.50,260431,,
241,,APOLLOPIPE,EQ,       519.55,                 52927891.15,101925,,
242,,APOLLOTYRE,EQ,       201.50,                583491857.40,2888261,,
243,,APOLSINHOT,EQ,       788.20,                  1215328.45,1540,,
244,,APTECHT,EQ,       364.30,                 34195651.70,93130,,
245,,APTUS,EQ,       340.20,                 37787955.60,111148,,
246,,ARCHIDPLY,EQ,        46.90,                  1962359.05,41112,,
247,,ARCHIES,EQ,        22.60,                  9306069.40,398878,,
248,,ARENTERP,EQ,        50.45,                   978847.10,19632,,
249,,ARIES,EQ,       163.05,                 30723618.15,188036,,
250,,ARIHANTCAP,EQ,       472.20,                100929651.10,216418,,
251,,ARIHANTSUP,EQ,       147.25,                 41431713.75,281892,,
252,,ARMANFIN,EQ,      1123.05,                132435307.10,115508,,
253,,AROGRANITE,EQ,        62.15,                 17320915.45,273179,,
254,,ARROWGREEN,EQ,       126.75,                  2706809.10,21257,,
255,,ARSHIYA,EQ,        33.95,                128312156.20,3706849,,
256,,ARSSINFRA,EQ,        28.00,                   745396.25,26444,,
257,,ARTEMISMED,EQ,        45.25,                 20577617.20,442722,,
258,,ARTNIRMAN,EQ,        86.45,                   700378.30,7909,,
259,,ARVEE,BE,       117.95,                   269844.60,2336,,
260,,ARVIND,EQ,       128.60,                161494229.60,1252707,,
261,,ARVINDFASN,EQ,       285.55,                 33582915.60,116443,,
262,,ARVSMART,EQ,       215.75,                  6539702.65,29942,,
263,,ASAHIINDIA,EQ,       477.75,                 84101121.90,175628,,
264,,ASAHISONG,EQ,       308.10,                 12136988.35,39170,,
265,,ASAL,BE,       606.80,                 42943902.85,70255,,
266,,ASALCBR,EQ,       514.70,                 26226414.05,50452,,
267,,ASCOM,SM,        38.60,                   154400.00,4000,,
268,,ASHAPURMIN,EQ,       161.60,                 99083868.55,598078,,
269,,ASHIANA,EQ,       145.80,                  5021713.60,34207,,
270,,ASHIMASYN,EQ,        15.90,                  1399837.10,87273,,
271,,ASHOKA,EQ,        93.95,                 47192867.20,503415,,
272,,ASHOKLEY,EQ,       130.55,               1556671263.80,11911632,,
273,,ASIANENE,EQ,       123.10,                  6212093.35,50240,,
274,,ASIANHOTNR,EQ,        82.15,                  1395335.55,16809,,
275,,ASIANTILES,EQ,        97.50,                373901517.90,3855715,,
276,,ASLIND,SM,        41.20,                   661600.00,16000,,
277,,ASPINWALL,EQ,       188.45,                  2135858.25,11220,,
278,,ASTEC,EQ,      1805.50,                 77159214.65,41964,,
279,,ASTERDM,EQ,       193.60,                 90983853.40,469304,,
280,,ASTRAL,EQ,      2086.55,                411156872.70,197397,,
281,,ASTRAMICRO,EQ,       247.80,                177254824.25,715364,,
282,,ASTRAZEN,EQ,      2864.55,                 28301995.95,9836,,
283,,ASTRON,EQ,        50.25,                  2759403.75,54785,,
284,,ATALREAL,SM,       157.00,                  1008000.00,6400,,
285,,ATFL,EQ,       894.90,                  4016580.20,4471,,
286,,ATGL,EQ,      2665.00,               1450177517.40,553146,,
287,,ATLANTA,EQ,        22.70,                  1661523.50,72947,,
288,,ATUL,EQ,     10099.90,                312394382.85,31051,,
289,,ATULAUTO,EQ,       197.50,                 38065736.35,192529,,
290,,AUBANK,EQ,      1397.20,               1217225740.80,869067,,
291,,AURIONPRO,EQ,       360.25,                 44870337.95,124290,,
292,,AURUM,EQ,       146.50,                 38689986.40,269216,,
293,,AUSOMENT,EQ,        75.75,                  1628082.70,21117,,
294,,AUTOAXLES,EQ,      1669.80,                 34310331.70,20024,,
295,,AUTOIND,EQ,        62.10,                 21286375.15,340379,,
296,,AVADHSUGAR,EQ,       776.55,                148110709.75,192486,,
297,,AVANTIFEED,EQ,       472.95,                105872031.75,223981,,
298,,AVROIND,EQ,        82.25,                   115150.00,1400,,
299,,AVTNPL,EQ,       124.90,                 25417282.15,202937,,
300,,AWHCL,EQ,       286.15,                 56129752.80,196747,,
301,,AWL,EQ,       577.05,               3292025869.45,5734232,,
302,,AXISBNKETF,EQ,       378.00,                   188056.72,496,,
303,,AXISBPSETF,EQ,        10.53,                   411821.97,39131,,
304,,AXISCADES,EQ,       140.25,                  4591847.45,33022,,
305,,AXISCETF,EQ,        70.80,                    91833.05,1295,,
306,,AXISGOLD,EQ,        45.13,                  5856956.67,130527,,
307,,AXISHCETF,EQ,        84.32,                   378891.38,4473,,
308,,AXISNIFTY,EQ,       185.89,                   893742.99,4771,,
309,,AXISTECETF,EQ,       354.53,                   873413.91,2462,,
310,,AYMSYNTEX,EQ,       124.85,                 11001625.00,86372,,
311,,BAFNAPH,EQ,       129.85,                  1094114.75,8376,,
312,,BAGFILMS,EQ,         8.80,                  4076468.95,465422,,
313,,BAJAJCON,EQ,       179.75,                 91951838.45,508189,,
314,,BAJAJELEC,EQ,      1141.30,                508696033.55,448420,,
315,,BAJAJHCARE,EQ,       368.35,                  8764818.75,23674,,
316,,BAJAJHIND,EQ,        17.95,                222498653.30,12519330,,
317,,BALAJITELE,EQ,        76.05,                 17270293.10,224529,,
318,,BALAMINES,EQ,      3359.15,                260434990.75,76782,,
319,,BALAXI,EQ,       430.20,                 20158722.85,43873,,
320,,BALKRISHNA,EQ,        50.70,                   790659.35,15195,,
321,,BALKRISIND,EQ,      2084.15,                484206458.15,231104,,
322,,BALLARPUR,BZ,         1.30,                  1375852.40,1058348,,
323,,BALMLAWRIE,EQ,       127.55,                221126333.00,1720877,,
324,,BALPHARMA,EQ,       116.60,                  5215003.25,44212,,
325,,BALRAMCHIN,EQ,       516.95,               1320007997.70,2556904,,
326,,BANARBEADS,EQ,        91.55,                  1013661.50,10975,,
327,,BANARISUG,EQ,      2671.45,                  4670995.60,1745,,
328,,BANCOINDIA,EQ,       146.75,                  9751147.30,66405,,
329,,BANG,EQ,        46.80,                 15600682.55,338274,,
330,,BANKA,EQ,        85.40,                   632194.20,7412,,
331,,BANKBARODA,EQ,       120.30,               2155093721.15,17762107,,
332,,BANKBEES,EQ,       378.53,                192939688.30,507879,,
333,,BANKINDIA,EQ,        52.15,                199981266.85,3817247,,
334,,BANSWRAS,EQ,       263.95,                  8228976.55,31547,,
335,,BARBEQUE,EQ,      1200.40,                176460880.70,146592,,
336,,BARTRONICS,BZ,         6.95,                   332164.35,47448,,
337,,BASF,EQ,      2875.70,                 44419258.35,15354,,
338,,BASML,EQ,        84.45,                 15620014.95,184879,,
339,,BATAINDIA,EQ,      2019.75,                734678627.85,368415,,
340,,BAYERCROP,EQ,      4946.90,                140353315.35,28469,,
341,,BBETF0432,EQ,      1008.32,                 10749338.99,10648,,
342,,BBL,EQ,      1799.30,                 34938998.55,19411,,
343,,BBOX,EQ,       803.95,                 11406588.00,14228,,
344,,BBTC,EQ,       952.30,                 41155114.30,43130,,
345,,BBTCL,SM,       294.00,                  2631000.00,9000,,
346,,BCG,BE,        98.35,                293202809.40,2977288,,
347,,BCLIND,BE,       483.05,                 15134822.00,31018,,
348,,BCONCEPTS,EQ,        91.50,                 12425536.55,139258,,
349,,BCP,EQ,         5.90,                  2776072.55,466151,,
350,,BDL,EQ,       761.85,               5548574140.85,7334217,,
351,,BEARDSELL,EQ,        18.05,                  2035307.90,112096,,
352,,BECTORFOOD,EQ,       342.40,                 34985894.75,102061,,
353,,BEDMUTHA,EQ,        78.20,                  2527224.90,32312,,
354,,BEL,EQ,       243.95,               4332483586.85,17699414,,
355,,BEML,EQ,      1865.30,                658623508.30,351507,,
356,,BEPL,EQ,       141.35,                 72217024.10,508880,,
357,,BESTAGRO,EQ,      1023.20,                 38339540.20,37417,,
358,,BETA,SM,       578.80,                  1742870.00,3000,,
359,,BEWLTD,SM,       910.20,                  8131450.00,9000,,
360,,BFINVEST,EQ,       315.50,                 21653966.35,67606,,
361,,BFUTILITIE,EQ,       376.10,                170179639.95,451183,,
362,,BGLOBAL,BE,         3.90,                   256095.95,66142,,
363,,BGRENERGY,EQ,        88.35,                 14669551.35,163989,,
364,,BHAGCHEM,EQ,       974.15,                 11973034.70,12403,,
365,,BHAGERIA,EQ,       255.80,                 27251783.10,107417,,
366,,BHAGYANGR,EQ,        51.20,                  2403876.45,46978,,
367,,BHAGYAPROP,EQ,        33.50,                   385817.75,11485,,
368,,BHANDARI,EQ,         7.40,                  3589845.05,479686,,
369,,BHARATFORG,EQ,       740.10,                450337273.60,608494,,
370,,BHARATGEAR,EQ,       159.55,                  9354397.70,58464,,
371,,BHARATRAS,EQ,     12986.00,                 48120015.60,3703,,
372,,BHARATWIRE,EQ,        79.20,                 10195322.85,128932,,
373,,BHEL,EQ,        56.60,               1086253919.10,19058505,,
374,,BIGBLOC,EQ,       125.70,                 27112450.25,216306,,
375,,BIL,EQ,       284.30,                  1581906.15,5556,,
376,,BINDALAGRO,EQ,        26.70,                  4869360.65,180823,,
377,,BIOFILCHEM,EQ,        65.50,                  1553012.75,23600,,
378,,BIRET,RR,       321.39,                 22203060.43,68819,,
379,,BIRLACABLE,EQ,       160.05,                 29500647.30,183116,,
380,,BIRLACORPN,EQ,      1168.10,                147667221.30,127189,,
381,,BIRLAMONEY,EQ,        67.35,                  8844584.70,130585,,
382,,BIRLATYRE,EQ,        23.80,                 16240916.60,671924,,
383,,BKMINDST,BZ,         2.55,                   371668.90,146451,,
384,,BLBLIMITED,EQ,        28.15,                  7387608.35,267322,,
385,,BLISSGVS,EQ,        87.25,                 50019316.85,571786,,
386,,BLKASHYAP,EQ,        28.30,                  8344880.60,295575,,
387,,BLS,EQ,       327.20,                249383640.45,763476,,
388,,BLUECHIP,BE,          .45,                     5447.25,12105,,
389,,BLUECOAST,BE,         6.85,                     4925.15,719,,
390,,BLUEDART,EQ,      6563.45,                 48870057.60,7503,,
391,,BLUESTARCO,EQ,      1159.95,                354370190.30,305690,,
392,,BMETRICS,SM,       435.00,                  1566000.00,3600,,
393,,BODALCHEM,EQ,       113.40,                 25933048.90,228562,,
