,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
211,,ANANTRAJ,EQ,        65.55,                 40728503.80,620686,,
212,,ANDHRACEMT,EQ,        14.30,                 10320427.85,727067,,
213,,ANDHRAPAP,EQ,       330.90,                 85051656.75,257160,,
214,,ANDHRSUGAR,EQ,       156.35,                112590401.15,714658,,
215,,ANDREWYU,EQ,        22.05,                  7379837.50,337858,,
216,,ANGELONE,EQ,      1629.90,               1143787009.85,717963,,
217,,ANIKINDS,EQ,        30.45,                   897627.05,29612,,
218,,ANKITMETAL,EQ,         9.00,                  8221074.30,876356,,
219,,ANMOL,EQ,       226.25,                 33520227.30,147213,,
220,,ANSALAPI,EQ,        14.40,                  2520031.20,174834,,
221,,ANSALHSG,EQ,         7.30,                   924504.35,127403,,
222,,ANTGRAPHIC,BE,         1.50,                  2136209.40,1432216,,
223,,ANUP,EQ,       874.00,                 42865952.80,49478,,
224,,ANURAS,EQ,       841.40,                113256039.10,134838,,
225,,APARINDS,EQ,       685.10,                 25299082.85,36997,,
226,,APCL,EQ,       283.95,                 35610526.70,125857,,
227,,APCOTEXIND,EQ,       374.30,                 21218933.60,55988,,
228,,APEX,EQ,       297.95,                 40471702.65,135874,,
229,,APLAPOLLO,EQ,       943.30,                342667258.15,360698,,
230,,APLLTD,EQ,       755.80,                127078761.65,167708,,
231,,APOLLO,EQ,       130.70,                  8610259.75,66171,,
232,,APOLLOPIPE,EQ,       492.15,                 18552122.00,37383,,
233,,APOLLOTYRE,EQ,       197.50,                639325137.75,3240680,,
234,,APOLSINHOT,EQ,       795.80,                  2109801.30,2670,,
235,,APTECHT,EQ,       350.05,                 68872212.45,196857,,
236,,APTUS,EQ,       349.55,                 91648049.10,262749,,
237,,ARCHIDPLY,EQ,        42.70,                   840517.10,19754,,
238,,ARCHIES,EQ,        18.80,                  2082582.05,111100,,
239,,ARENTERP,EQ,        34.95,                   153624.65,4414,,
240,,ARIES,EQ,       145.70,                  9105758.90,62695,,
241,,ARIHANTCAP,EQ,       437.50,                  4942000.00,11296,,
242,,ARIHANTSUP,EQ,       137.90,                 17259817.75,124009,,
243,,ARMANFIN,EQ,      1020.35,                 16789150.90,16053,,
244,,AROGRANITE,EQ,        59.45,                  4549209.80,76891,,
245,,ARROWGREEN,EQ,       104.80,                   768934.35,7379,,
246,,ARSHIYA,EQ,        29.20,                 59738363.85,2008398,,
247,,ARSSINFRA,EQ,        26.15,                   509548.75,19634,,
248,,ARTEMISMED,EQ,        44.35,                 14138653.25,316612,,
249,,ARTNIRMAN,EQ,        96.80,                  2580967.45,26227,,
250,,ARVEE,BE,       116.00,                   224380.55,1954,,
251,,ARVIND,EQ,       124.75,                228514013.80,1854869,,
252,,ARVINDFASN,EQ,       289.20,                 43283169.45,148743,,
253,,ARVSMART,EQ,       211.40,                 10369172.50,49738,,
254,,ASAHIINDIA,EQ,       440.45,                137246501.30,315835,,
255,,ASAHISONG,EQ,       289.20,                  3411177.00,11832,,
256,,ASAL,BE,       644.15,                 22550229.05,35272,,
257,,ASALCBR,EQ,       495.10,                 43660898.25,89015,,
258,,ASCOM,SM,        36.80,                   147200.00,4000,,
259,,ASHAPURMIN,EQ,       145.45,                391840584.30,2639179,,
260,,ASHIANA,EQ,       144.65,                 10231676.30,70798,,
261,,ASHIMASYN,EQ,        14.95,                  3108157.25,204500,,
262,,ASHOKA,EQ,        90.05,                163305894.00,1817103,,
263,,ASHOKLEY,EQ,       121.00,               1444611965.55,11971937,,
264,,ASIANENE,EQ,       123.85,                  9183020.10,74759,,
265,,ASIANHOTNR,EQ,        83.20,                  6769395.45,80401,,
266,,ASIANTILES,EQ,       107.65,                 79852349.65,746528,,
267,,ASPINWALL,EQ,       179.30,                  1113447.45,6131,,
268,,ASTEC,EQ,      1747.35,                 48940172.05,27660,,
269,,ASTERDM,EQ,       192.70,                 47448285.30,244688,,
270,,ASTRAL,EQ,      1980.45,                764452330.05,383282,,
271,,ASTRAMICRO,EQ,       230.40,                176622275.95,760164,,
272,,ASTRAZEN,EQ,      2676.60,                 46446438.50,17510,,
273,,ASTRON,EQ,        48.95,                 12588239.15,257143,,
274,,ATALREAL,SM,       123.05,                 29638560.00,243200,,
275,,ATFL,EQ,       898.20,                  6467301.50,7337,,
276,,ATGL,EQ,      2369.80,                644281337.70,274461,,
277,,ATLANTA,EQ,        21.45,                   793221.40,37088,,
278,,ATUL,EQ,      9980.15,                497381118.30,49987,,
279,,ATULAUTO,EQ,       173.35,                 26628703.10,153428,,
280,,AUBANK,EQ,      1308.70,               1252967773.40,965704,,
281,,AURDIS,SM,        68.25,                   136500.00,2000,,
282,,AURIONPRO,EQ,       317.65,                 15412338.80,47729,,
283,,AURUM,EQ,       123.80,                  9311496.25,75137,,
284,,AUSOMENT,EQ,        67.35,                   617814.35,9181,,
285,,AUTOAXLES,EQ,      1672.20,                 46638511.50,27766,,
286,,AUTOIND,EQ,        59.35,                  3360708.15,56911,,
287,,AVADHSUGAR,EQ,       763.95,                224102507.35,291680,,
288,,AVANTIFEED,EQ,       439.85,                179801131.85,414033,,
289,,AVROIND,SM,        67.75,                   420050.00,6200,,
290,,AVTNPL,EQ,       130.25,                 71270129.65,546172,,
291,,AWHCL,EQ,       274.90,                 44388283.65,161896,,
292,,AWL,EQ,       552.35,              17462032279.25,31396534,,
293,,AXISBNKETF,EQ,       384.32,                  1426363.80,3733,,
294,,AXISBPSETF,EQ,        10.56,                   378793.71,35881,,
295,,AXISCADES,EQ,       136.50,                 21520689.30,161132,,
296,,AXISCETF,EQ,        70.22,                   198722.50,2853,,
297,,AXISGOLD,EQ,        44.06,                  4537808.03,102914,,
298,,AXISHCETF,EQ,        84.30,                  1733052.03,20482,,
299,,AXISNIFTY,EQ,       189.17,                  2952735.45,15669,,
300,,AXISTECETF,EQ,       369.47,                   298424.14,805,,
301,,AYMSYNTEX,EQ,       118.90,                  7772128.95,64400,,
302,,BAFNAPH,EQ,       131.05,                   686593.85,5281,,
303,,BAGFILMS,EQ,         6.05,                  1358882.45,225008,,
304,,BAJAJCON,EQ,       168.30,                208361804.25,1234435,,
305,,BAJAJELEC,EQ,      1100.55,                129187174.15,117493,,
306,,BAJAJHCARE,EQ,       380.40,                 35931832.25,96196,,
307,,BAJAJHIND,EQ,        15.60,                 64006521.75,4150853,,
308,,BALAJITELE,EQ,        75.65,                 33371112.10,446944,,
309,,BALAMINES,EQ,      3200.50,                790385289.30,250775,,
310,,BALAXI,EQ,       388.25,                  1521035.95,3985,,
311,,BALKRISHNA,EQ,        51.50,                   800455.25,15620,,
312,,BALKRISIND,EQ,      2129.95,                367917071.60,173629,,
313,,BALLARPUR,BZ,         1.15,                  4677930.45,4001344,,
314,,BALMLAWRIE,EQ,       119.10,                 35396884.65,298860,,
315,,BALPHARMA,EQ,       111.15,                  5501174.30,49026,,
316,,BALRAMCHIN,EQ,       505.10,               2575436561.85,5129417,,
317,,BANARBEADS,EQ,        92.85,                  2127667.70,22694,,
318,,BANARISUG,EQ,      2633.20,                 14619370.75,5519,,
319,,BANCOINDIA,EQ,       139.50,                 21799058.25,154934,,
320,,BANG,EQ,        36.30,                  1069513.80,29925,,
321,,BANKA,EQ,        82.45,                  1232373.45,14742,,
322,,BANKBARODA,EQ,       116.10,               3411625074.30,29356607,,
323,,BANKBEES,EQ,       387.79,               1058247721.78,2749580,,
324,,BANKINDIA,EQ,        49.25,                224354973.15,4558914,,
325,,BANSWRAS,EQ,       233.10,                 21273402.50,92467,,
326,,BARBEQUE,EQ,      1258.50,                100898126.80,78837,,
327,,BARTRONICS,BZ,         5.65,                   137148.45,24431,,
328,,BASF,EQ,      2997.80,                 66560298.05,22070,,
329,,BASML,EQ,        80.85,                  9051074.10,111258,,
330,,BATAINDIA,EQ,      2022.25,                823887320.95,408443,,
331,,BAYERCROP,EQ,      4925.85,                 99455348.15,20192,,
332,,BBETF0432,EQ,      1011.66,                  3743357.00,3702,,
333,,BBL,EQ,      1782.80,                 29183574.60,16158,,
334,,BBOX,EQ,       774.60,                  2521630.70,3261,,
335,,BBTC,EQ,       914.35,                110936309.90,122205,,
336,,BBTCL,SM,       252.00,                   754000.00,3000,,
337,,BCG,BE,        99.80,                352846793.45,3472450,,
338,,BCLIND,EQ,       490.65,                 43666884.45,90020,,
339,,BCONCEPTS,EQ,        68.30,                   991713.05,14652,,
340,,BCP,EQ,         4.95,                   586490.85,118483,,
341,,BDL,EQ,       580.70,                599671370.75,1022653,,
342,,BEARDSELL,EQ,        17.35,                   277808.20,16012,,
343,,BECTORFOOD,EQ,       339.65,                399237449.05,1173473,,
344,,BEDMUTHA,EQ,        71.00,                   964041.95,13608,,
345,,BEL,EQ,       219.45,               2136216198.95,9808860,,
346,,BEML,EQ,      1775.10,                280177370.85,157203,,
347,,BEPL,EQ,       137.30,                 86520148.90,635594,,
348,,BESTAGRO,EQ,      1046.50,                 51891401.40,49441,,
349,,BETA,SM,       587.10,                  1750630.00,3000,,
350,,BFINVEST,EQ,       291.05,                  8907886.40,30872,,
351,,BFUTILITIE,EQ,       341.40,                 92050800.00,273165,,
352,,BGLOBAL,BE,         3.80,                   346338.35,89641,,
353,,BGRENERGY,EQ,        87.50,                 22274099.15,252914,,
354,,BHAGCHEM,EQ,      1049.30,                 13558054.85,12782,,
355,,BHAGERIA,EQ,       237.25,                 11566879.75,48782,,
356,,BHAGYANGR,EQ,        47.00,                  1325450.90,28350,,
357,,BHAGYAPROP,EQ,        32.70,                   655976.25,19951,,
358,,BHANDARI,EQ,         7.80,                  4598335.10,584130,,
359,,BHARATFORG,EQ,       709.10,                348038281.45,491203,,
360,,BHARATGEAR,EQ,       152.95,                 11244596.85,74958,,
361,,BHARATRAS,EQ,     12927.85,                146309563.45,11213,,
362,,BHARATWIRE,EQ,        68.45,                  1249572.05,18021,,
363,,BHEL,EQ,        54.40,               1843108896.95,34054330,,
364,,BIGBLOC,EQ,       100.95,                 26536826.85,263169,,
365,,BIL,EQ,       271.80,                  1606233.25,5979,,
366,,BINDALAGRO,EQ,        24.90,                  9370379.05,379892,,
367,,BIOFILCHEM,EQ,        67.20,                  5905067.00,89331,,
368,,BIRET,RR,       314.24,                 17786340.54,56422,,
369,,BIRLACABLE,EQ,       159.05,                 40106287.85,249944,,
370,,BIRLACORPN,EQ,      1165.65,                210398072.25,178457,,
371,,BIRLAMONEY,EQ,        64.90,                 10054693.25,155891,,
372,,BIRLATYRE,EQ,        22.40,                  8913813.85,400273,,
373,,BKMINDST,BZ,         2.60,                   372276.95,145206,,
374,,BLBLIMITED,EQ,        24.05,                  1023726.40,42978,,
375,,BLISSGVS,EQ,        78.75,                 40072986.70,503080,,
376,,BLKASHYAP,EQ,        28.70,                 21525408.65,745728,,
377,,BLS,EQ,       257.45,                348307991.55,1351637,,
378,,BLUECHIP,BE,          .40,                     7041.60,17604,,
379,,BLUECOAST,BE,         6.85,                     6850.00,1000,,
380,,BLUEDART,EQ,      6719.30,                 43977680.90,6478,,
381,,BLUESTARCO,EQ,      1098.70,                151455954.65,136898,,
382,,BMETRICS,SM,       404.70,                  2483700.00,6000,,
383,,BODALCHEM,EQ,       109.50,                 53165389.10,483335,,
384,,BOMDYEING,EQ,       105.90,                504235342.65,4816151,,
385,,BOROLTD,EQ,       361.60,                 42020670.90,117668,,
386,,BORORENEW,EQ,       624.20,                284982103.80,458704,,
387,,BPL,EQ,        75.75,                 58915958.40,809014,,
388,,BRFL,BZ,         6.75,                  1690798.05,254604,,
389,,BRIGADE,EQ,       523.60,                127464245.55,242845,,
390,,BRIGHT,SM,         5.95,                   868050.00,147000,,
391,,BRITANNIA,N2,        31.52,                    82704.17,2627,,
392,,BRITANNIA,N3,        29.71,                   259135.85,8726,,
393,,BRNL,EQ,        31.60,                  1444011.20,45821,,
394,,BROOKS,EQ,        95.90,                 55945908.90,586836,,
