,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
0,,Nifty 50,     17304.60,     17236.05,     17380.80,     17219.20,     17276.30,-28.3
1,,NIFTY50 EQL Wgt,     19474.80,     19399.30,     19528.80,     19366.75,     19427.40,-47.4
2,,NIFTY100 EQL Wgt,     20352.10,     20278.65,     20369.55,     20202.40,     20233.55,-118.55
3,,NIFTY100 LowVol30,     12845.70,     12795.40,     12866.55,     12767.25,     12816.55,-29.15
4,,NIFTY Alpha 50,     32685.70,     32462.80,     32754.15,     32271.55,     32318.45,-367.25
5,,NIFTY MIDCAP 150,     10997.15,     10935.40,     11011.80,     10889.75,     10903.35,-93.8
6,,NIFTY SMLCAP 50,      4811.15,      4784.65,      4814.95,      4748.95,      4755.60,-55.55
7,,NIFTY SMLCAP 250,      9370.30,      9336.55,      9390.50,      9279.20,      9293.55,-76.75
8,,NIFTY MIDSML 400,     10409.85,     10358.10,     10426.35,     10308.75,     10322.20,-87.65
9,,NIFTY200 QUALTY30,     14322.00,     14245.05,     14348.55,     14220.25,     14281.15,-40.85
10,,Nifty FinSrv25 50,     17180.70,     17113.80,     17304.60,     17083.20,     17194.70,14.0
11,,NIFTY AlphaLowVol,     16693.40,     16605.90,     16696.60,     16580.20,     16621.65,-71.75
12,,Nifty200Momentm30,     19639.10,     19509.65,     19702.85,     19482.05,     19500.90,-138.2
13,,Nifty100ESGSecLdr,      2917.40,      2905.55,      2926.85,      2902.30,      2909.30,-8.1
14,,NIFTY100 ESG,      3500.75,      3484.50,      3505.70,      3478.70,      3485.00,-15.75
15,,NIFTY M150 QLTY50,     16438.30,     16356.30,     16459.85,     16330.35,     16347.65,-90.65
16,,NIFTY INDIA MFG,      7875.40,      7848.40,      7890.70,      7813.25,      7821.85,-53.55
17,,Nifty IT,     34634.10,     34359.95,     34727.10,     34295.70,     34483.05,-151.05
18,,Nifty Next 50,     41145.65,     41002.65,     41156.50,     40650.50,     40709.15,-436.5
19,,Nifty Bank,     37531.65,     37344.45,     37817.55,     37304.45,     37599.15,67.5
20,,NIFTY MIDCAP 100,     29201.30,     29024.20,     29253.45,     28891.90,     28934.35,-266.95
21,,Nifty 500,     14772.05,     14711.30,     14815.00,     14692.65,     14710.70,-61.35
22,,Nifty 100,     17524.45,     17456.70,     17586.35,     17439.05,     17472.90,-51.55
23,,Nifty Midcap 50,      8069.45,      8024.15,      8092.30,      7986.35,      7996.95,-72.5
24,,Nifty Realty,       454.70,       452.35,       456.80,       447.70,       449.00,-5.7
25,,Nifty Infra,      4979.20,      4965.70,      4993.50,      4936.20,      4942.85,-36.35
26,,Nifty Energy,     24757.95,     24755.50,     24937.10,     24495.40,     24540.70,-217.25
27,,Nifty FMCG,     36571.70,     36439.20,     36662.95,     36370.10,     36498.70,-73.0
28,,Nifty MNC,     18811.50,     18720.20,     18802.70,     18636.60,     18671.85,-139.65
29,,Nifty Pharma,     13324.40,     13303.75,     13303.75,     13189.50,     13208.80,-115.6
30,,Nifty PSE,      3994.40,      3988.30,      4015.20,      3965.35,      3973.55,-20.85
31,,Nifty PSU Bank,      2830.30,      2815.75,      2869.10,      2815.75,      2825.50,-4.8
32,,Nifty Serv Sector,     24052.40,     23932.00,     24181.60,     23914.75,     24039.50,-12.9
33,,India VIX,22.0050,22.0050,23.2100,21.6350,22.1650,0.16
34,,Nifty Auto,     11492.85,     11449.50,     11539.25,     11396.85,     11420.45,-72.4
35,,Nifty Metal,      5793.40,      5779.90,      5844.40,      5761.25,      5778.40,-15.0
36,,Nifty Media,      2178.35,      2170.30,      2204.10,      2156.90,      2163.35,-15.0
37,,NIFTY SMLCAP 100,     10441.80,     10387.75,     10451.40,     10317.20,     10331.05,-110.75
38,,Nifty 200,      9125.25,      9087.40,      9155.35,      9078.30,      9091.10,-34.15
39,,Nifty Div Opps 50,      3659.80,      3645.95,      3671.40,      3640.45,      3649.00,-10.8
40,,Nifty Commodities,      5841.40,      5824.90,      5865.50,      5777.55,      5793.00,-48.4
41,,Nifty Consumption,      6950.00,      6913.65,      6954.55,      6909.30,      6918.20,-31.8
42,,Nifty Fin Service,     17479.35,     17406.20,     17617.90,     17384.30,     17524.95,45.6
43,,Nifty50 Div Point,       183.52,       183.52,       183.52,       183.52,       183.52,0.0
44,,Nifty100 Liq 15,      4552.80,      4535.45,      4569.20,      4528.20,      4536.10,-16.7
45,,Nifty CPSE,      2413.95,      2410.15,      2428.35,      2394.40,      2400.50,-13.45
46,,Nifty GrowSect 15,      7651.90,      7626.80,      7657.20,      7603.60,      7616.85,-35.05
47,,Nifty50 PR 2x Lev,      8690.15,      8620.55,      8765.05,      8604.60,      8661.00,-29.15
48,,Nifty50 PR 1x Inv,       256.20,       257.25,       257.45,       255.10,       256.65,0.45
49,,Nifty50 TR 2x Lev,     11860.60,     11765.60,     11962.85,     11743.90,     11820.80,-39.8
50,,Nifty50 TR 1x Inv,       219.40,       220.30,       220.50,       218.50,       219.80,0.4
51,,Nifty50 Value 20,      8951.90,      8915.10,      8985.80,      8904.25,      8939.05,-12.85
52,,Nifty Mid Liq 15,      7280.90,      7237.35,      7309.55,      7213.15,      7222.45,-58.45
53,,Nifty Pvt Bank,     18990.00,     18892.20,     19119.75,     18866.80,     19002.10,12.1
54,,NIFTY100 Qualty30,      3833.30,      3814.30,      3840.50,      3807.40,      3824.35,-8.95
55,,Nifty GS 8 13Yr,      2281.49,      2281.91,      2285.04,      2281.91,      2284.12,2.63
56,,Nifty GS 10Yr,      2041.70,      2042.07,      2044.99,      2042.07,      2043.61,1.91
57,,Nifty GS 10Yr Cln,       907.73,       907.73,       909.03,       907.73,       908.41,0.68
58,,Nifty GS 4 8Yr,      2506.25,      2506.66,      2508.27,      2506.66,      2507.47,1.22
59,,Nifty GS 11 15Yr,      2464.75,      2465.21,      2472.29,      2465.21,      2472.07,7.32
60,,Nifty GS 15YrPlus,      2705.86,      2706.38,      2719.54,      2706.38,      2718.11,12.25
61,,Nifty GS Compsite,      2360.46,      2360.86,      2364.36,      2360.86,      2363.76,3.3
62,,NIFTY HEALTHCARE,      8302.30,      8278.05,      8293.10,      8225.75,      8238.55,-63.75
63,,NIFTY CONSR DURBL,     27759.10,     27597.80,     27800.95,     27530.65,     27682.00,-77.1
64,,NIFTY OIL AND GAS,      7641.15,      7618.25,      7652.20,      7546.50,      7558.45,-82.7
65,,NIFTY500 MULTICAP,      9628.60,      9587.85,      9648.45,      9564.35,      9574.60,-54.0
66,,NIFTY LARGEMID250,      9554.95,      9509.80,      9576.90,      9490.95,      9500.60,-54.35
67,,NIFTY MID SELECT,      7276.30,      7234.60,      7299.35,      7198.35,      7210.45,-65.85
68,,NIFTY TOTAL MKT,      8216.40,      8182.65,      8240.15,      8171.90,      8181.60,-34.8
69,,NIFTY MICROCAP250,     10165.45,     10127.85,     10212.80,     10074.05,     10084.80,-80.65
70,,NIFTY IND DIGITAL,      6349.00,      6307.65,      6352.50,      6281.95,      6292.90,-56.1
71,,ADVANCES,629,,,,,
72,,DECLINES,1492,,,,,
73,,UNCHANGED,49,,,,,
74,,Total securities that have hit their price bands today,242,,,,,
75,,TOP 25 Securities Today :,,,,,,
76,,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
77,,TCS,EQ,      3784.20,      3793.90,0.26,1397.55,
78,,ADANIPOWER,EQ,       132.00,       131.60,-0.3,1126.09,
79,,INFY,EQ,      1724.80,      1706.95,-1.03,959.03,
